date,ozone,blue,clothes,love,shoes,isPartial,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2017-08-25,0,61,9,42,40,False,32,0,0,16,16,False,0,0,1,0,61,False,1,0,1,52,0,False,11,7,29,7,0,False,25,0,0,19,13,False,2,22,4,2,0,False,1,0,0,0,61,False,6,12,46,4,0,False,10,0,10,0,30,False,32,32,0,0,0,False,26,0,17,0,0,False,28,0,0,0,0,False,1,0,0,49,0,False,15,0,15,0,0,False,28,0,0,0,0,False,15,0,31,31,0,False,2,50,1,3,8,False,26,17,0,0,0,False,1,32,1,1,False
2017-08-26,0,59,11,45,40,False,0,0,0,0,0,False,0,0,0,0,59,False,1,0,1,68,0,False,16,0,37,0,0,False,0,0,0,14,28,False,5,40,13,5,0,False,2,0,0,0,70,False,9,17,72,9,0,False,23,0,17,0,23,False,0,0,0,0,18,False,19,0,0,0,0,False,42,0,0,0,0,False,1,0,0,59,0,False,26,0,0,0,17,False,42,0,0,0,0,False,26,35,43,0,0,False,3,62,5,2,8,False,19,39,0,0,0,False,2,22,0,1,False
2017-08-27,1,60,12,43,40,False,52,0,0,0,17,False,1,0,1,0,60,False,1,0,1,64,0,False,20,0,51,8,0,False,41,0,13,27,20,False,4,26,7,2,0,False,2,0,0,0,55,False,10,21,56,0,0,False,16,21,32,11,48,False,51,0,0,0,0,False,46,0,18,0,0,False,50,0,0,0,0,False,1,0,0,57,0,False,16,0,33,0,0,False,50,0,20,0,20,False,16,49,16,25,0,False,4,44,3,1,3,False,46,18,0,0,0,False,2,21,2,1,False
2017-08-28,1,60,11,46,36,False,46,0,0,15,15,False,1,0,1,0,60,False,1,0,1,48,0,False,21,0,42,7,0,False,36,0,12,18,30,False,9,29,10,2,0,False,4,0,0,0,46,False,11,4,65,4,0,False,38,0,19,10,29,False,46,31,0,0,15,False,41,0,16,0,0,False,54,0,0,0,0,False,2,0,0,77,0,False,51,0,44,0,15,False,54,18,0,0,0,False,51,15,15,22,0,False,4,48,3,0,3,False,41,0,0,0,0,False,3,33,1,0,False
2017-08-29,0,53,9,45,36,False,30,0,0,15,15,False,0,0,2,0,53,False,0,0,1,50,0,False,7,7,48,0,0,False,24,0,24,24,41,False,4,34,7,2,0,False,2,0,0,0,54,False,4,17,55,4,0,False,19,0,9,9,19,False,30,15,0,0,0,False,16,0,32,0,0,False,18,0,0,0,0,False,1,0,0,55,0,False,14,0,0,0,0,False,18,0,0,0,0,False,14,14,44,50,0,False,1,43,3,1,6,False,16,16,0,0,0,False,1,35,3,0,False
2017-08-30,0,57,10,50,34,False,31,0,0,15,15,False,0,0,1,0,57,False,0,0,1,49,0,False,10,7,10,0,0,False,24,0,0,48,66,False,3,26,11,0,0,False,2,0,0,0,63,False,6,11,63,7,0,False,14,0,19,14,58,False,31,15,0,0,0,False,49,0,0,0,16,False,27,0,0,0,0,False,1,0,0,53,0,False,36,0,0,0,0,False,27,0,0,0,0,False,36,15,44,15,0,False,2,53,5,1,7,False,49,0,0,0,0,False,1,31,1,0,False
2017-08-31,1,61,11,45,38,False,31,0,0,31,0,False,1,0,1,0,61,False,2,0,2,43,0,False,35,0,63,7,0,False,24,0,12,24,42,False,7,40,7,2,0,False,4,0,0,0,54,False,19,54,52,11,0,False,34,10,29,19,29,False,31,16,0,0,0,False,16,0,17,0,0,False,90,0,0,0,0,False,3,0,0,50,0,False,44,0,29,0,0,False,90,0,0,0,0,False,44,15,0,59,0,False,7,100,1,2,10,False,16,0,16,0,0,False,4,31,3,16,False
2017-09-01,1,57,9,43,37,False,63,0,0,16,24,False,1,0,1,0,57,False,1,0,1,40,0,False,25,7,50,0,0,False,50,0,0,19,37,False,7,36,8,0,0,False,3,0,0,0,48,False,13,21,51,11,0,False,29,0,15,10,25,False,63,16,0,0,0,False,67,0,33,17,17,False,64,0,0,0,0,False,2,0,0,46,0,False,45,0,15,0,15,False,64,18,0,0,0,False,45,15,0,15,0,False,5,68,1,0,9,False,67,17,0,0,0,False,3,46,1,4,False
2017-09-02,0,62,12,50,43,False,65,0,0,19,19,False,0,0,1,0,62,False,1,0,1,50,0,False,17,8,34,0,0,False,51,0,0,44,15,False,6,32,5,0,0,False,3,0,0,0,56,False,9,13,58,9,0,False,29,0,23,0,35,False,65,19,0,0,0,False,70,0,20,0,0,False,44,0,0,0,0,False,1,0,0,64,0,False,45,0,18,0,0,False,44,22,0,0,0,False,45,18,18,18,0,False,3,62,6,3,3,False,70,20,0,0,0,False,2,20,1,1,False
2017-09-03,0,70,12,51,42,False,38,0,0,0,19,False,0,0,1,0,70,False,0,0,1,51,0,False,9,9,39,0,0,False,30,0,15,15,30,False,8,32,8,0,0,False,4,0,0,0,79,False,5,9,67,5,0,False,36,0,30,0,54,False,38,0,0,0,0,False,41,0,0,0,0,False,23,0,0,0,0,False,1,0,0,59,0,False,55,0,0,0,18,False,23,23,0,0,0,False,55,18,18,0,0,False,2,65,3,0,4,False,41,0,0,0,0,False,1,18,2,4,False
2017-09-04,0,61,13,51,44,False,26,0,0,0,0,False,0,0,1,0,61,False,1,0,1,49,0,False,12,0,72,0,0,False,21,0,0,35,42,False,5,50,11,0,0,False,2,0,0,0,51,False,6,17,51,4,0,False,22,11,33,11,33,False,27,18,0,0,0,False,19,0,19,0,0,False,31,0,0,0,0,False,1,0,0,68,0,False,25,0,0,0,0,False,31,0,0,0,0,False,25,34,17,34,0,False,2,63,0,0,8,False,19,0,0,0,0,False,1,32,2,10,False
2017-09-05,0,60,9,45,31,False,23,0,0,15,15,False,0,0,2,0,60,False,1,0,2,46,0,False,14,7,62,0,0,False,18,0,0,0,48,False,5,42,9,0,0,False,3,0,0,0,55,False,7,15,49,7,0,False,24,0,38,0,76,False,23,0,0,0,15,False,16,0,0,0,0,False,35,0,0,0,0,False,1,0,0,51,0,False,29,0,29,0,0,False,35,0,0,0,0,False,29,29,15,22,0,False,3,48,2,1,7,False,16,0,0,0,0,False,2,26,1,10,False
2017-09-06,1,58,9,43,31,False,23,0,0,15,45,False,1,0,1,0,58,False,1,0,2,42,0,False,20,0,58,7,0,False,18,0,0,24,47,False,5,35,12,2,0,False,3,0,0,0,44,False,11,14,67,7,0,False,23,0,19,0,75,False,23,15,0,0,0,False,56,0,0,16,32,False,53,0,0,0,0,False,1,0,0,44,0,False,64,0,21,0,0,False,53,0,0,0,0,False,64,14,21,14,14,False,4,50,3,2,4,False,56,16,0,0,0,False,3,33,3,14,False
2017-09-07,0,54,8,42,32,False,23,0,0,60,23,False,0,0,2,0,54,False,1,0,2,43,0,False,14,7,34,10,0,False,18,0,0,12,48,False,3,35,9,4,0,False,2,0,0,0,52,False,7,7,59,9,0,False,14,0,14,0,28,False,23,15,0,0,15,False,24,0,0,0,16,False,35,0,0,0,0,False,1,0,0,51,0,False,21,0,29,0,0,False,35,0,0,0,0,False,21,14,29,43,0,False,3,42,2,1,5,False,24,16,0,0,0,False,2,38,2,11,False
2017-09-08,0,53,8,40,33,False,30,0,0,0,15,False,0,0,1,0,53,False,1,0,1,46,1,False,14,0,51,10,0,False,24,0,0,41,65,False,2,41,8,0,0,False,1,0,0,0,45,False,7,9,54,4,0,False,9,0,23,9,42,False,30,30,0,0,0,False,48,0,0,0,16,False,35,0,0,0,0,False,1,0,0,49,0,False,29,0,36,0,14,False,35,0,0,0,0,False,29,0,14,14,0,False,3,46,1,0,6,False,48,16,0,0,0,False,2,41,1,7,False
2017-09-09,0,59,12,48,45,False,18,0,0,18,0,False,0,0,1,0,59,False,1,0,1,44,0,False,12,0,45,8,0,False,14,0,0,14,14,False,4,31,4,2,0,False,2,0,0,0,50,False,6,17,51,0,0,False,17,11,11,11,33,False,18,35,0,0,0,False,28,0,19,0,0,False,31,0,0,0,0,False,1,0,0,74,0,False,34,0,25,0,0,False,31,21,0,0,0,False,34,34,26,17,0,False,2,54,2,0,5,False,28,0,0,0,0,False,1,36,1,3,False
2017-09-10,0,54,12,45,36,False,53,0,0,35,18,False,0,0,1,0,54,False,1,0,1,46,1,False,16,8,36,0,0,False,41,0,14,28,21,False,10,48,7,0,0,False,5,0,0,0,55,False,8,12,63,6,0,False,44,22,55,11,33,False,52,17,0,0,52,False,74,0,0,0,0,False,41,0,0,0,0,False,1,0,0,73,0,False,100,0,33,0,0,False,41,0,0,0,0,False,100,33,0,33,0,False,3,56,6,0,2,False,74,0,0,0,0,False,2,28,1,3,False
2017-09-11,1,54,10,42,32,False,52,0,0,0,0,False,1,0,2,0,54,False,1,0,1,44,0,False,20,7,37,0,0,False,41,0,12,24,47,False,7,33,8,0,0,False,4,0,0,0,55,False,11,11,38,4,0,False,33,9,19,0,37,False,52,15,0,0,0,False,48,0,0,0,0,False,52,0,0,0,0,False,1,0,0,41,0,False,43,0,21,0,0,False,52,0,0,0,0,False,43,14,29,28,0,False,4,46,4,1,6,False,48,0,0,0,0,False,3,34,2,3,False
2017-09-12,1,54,10,45,32,False,30,0,0,15,15,False,1,0,1,0,54,False,1,0,3,46,0,False,20,0,27,7,0,False,23,0,12,23,29,False,6,37,11,2,0,False,3,0,0,0,57,False,11,14,46,7,0,False,28,9,56,0,28,False,29,0,0,0,0,False,31,0,16,0,24,False,52,0,0,0,0,False,1,0,0,46,0,False,42,0,28,0,0,False,52,0,0,0,0,False,42,21,21,43,0,False,4,42,2,1,9,False,31,0,0,0,0,False,2,32,1,2,False
2017-09-13,0,55,9,42,33,False,22,0,0,45,0,False,0,0,1,0,55,False,1,0,2,45,0,False,17,0,61,0,0,False,18,0,35,35,18,False,6,41,14,2,0,False,3,0,0,0,51,False,9,20,55,4,0,False,28,0,14,9,23,False,22,15,0,0,15,False,32,0,24,0,0,False,43,0,0,0,0,False,1,0,0,48,0,False,50,0,14,14,0,False,43,0,0,0,0,False,50,43,43,21,0,False,3,44,3,1,6,False,32,0,16,0,0,False,2,37,2,1,False
2017-09-14,0,57,11,43,33,False,30,0,0,37,15,False,0,0,2,0,57,False,1,0,1,45,1,False,14,7,55,10,0,False,24,0,12,23,71,False,4,36,10,2,0,False,2,0,0,0,51,False,7,5,49,0,0,False,19,0,33,9,33,False,30,0,0,0,0,False,32,0,24,16,0,False,35,0,0,0,0,False,1,0,0,52,0,False,29,0,22,0,0,False,35,0,0,0,0,False,29,29,43,22,0,False,3,43,3,0,6,False,32,0,0,0,0,False,2,29,1,2,False
2017-09-15,0,61,10,41,34,False,30,0,0,15,23,False,0,0,1,0,61,False,1,0,2,43,0,False,14,0,49,0,0,False,24,0,0,24,36,False,2,39,14,0,0,False,1,0,0,0,48,False,7,13,50,11,0,False,10,10,24,0,53,False,30,30,0,0,15,False,33,0,16,0,0,False,36,0,0,0,0,False,1,0,0,54,0,False,15,15,29,0,0,False,36,18,0,0,0,False,15,15,0,22,0,False,3,51,3,3,7,False,33,0,0,0,0,False,2,31,2,1,False
2017-09-16,1,67,13,52,42,False,18,0,0,0,37,False,1,0,1,0,67,False,1,0,0,49,0,False,21,0,45,8,0,False,14,0,14,36,29,False,6,43,8,0,0,False,3,0,0,0,65,False,11,7,59,9,0,False,28,0,23,11,40,False,18,18,0,0,0,False,19,0,0,19,0,False,53,0,0,0,0,False,1,0,0,62,0,False,70,0,0,0,0,False,53,0,0,0,0,False,70,18,44,35,0,False,4,63,0,2,8,False,19,0,0,0,0,False,3,22,1,1,False
2017-09-17,0,60,9,50,40,False,36,0,0,18,0,False,0,0,1,0,60,False,1,0,1,57,0,False,16,8,40,0,0,False,28,14,0,0,56,False,5,47,11,0,0,False,2,0,0,0,59,False,9,17,69,4,0,False,22,11,100,0,34,False,36,18,0,0,18,False,38,0,0,0,0,False,42,0,0,0,0,False,1,1,0,60,0,False,34,0,25,0,17,False,42,21,0,0,0,False,34,17,17,17,0,False,3,60,5,2,4,False,38,0,0,0,0,False,2,21,1,1,False
2017-09-18,0,59,10,45,33,False,15,0,0,15,30,False,0,0,2,0,59,False,1,0,2,60,0,False,14,7,75,7,0,False,12,0,12,35,53,False,6,40,9,2,0,False,3,0,0,0,53,False,7,15,55,4,0,False,28,0,28,9,42,False,15,15,0,0,15,False,16,0,16,16,24,False,35,0,0,0,0,False,1,0,0,53,0,False,29,0,14,0,0,False,35,0,0,0,0,False,29,14,51,0,0,False,3,36,3,1,14,False,16,0,0,0,0,False,2,31,2,0,False
2017-09-19,1,56,8,46,33,False,37,0,0,15,15,False,1,0,2,0,56,False,1,0,1,49,0,False,24,0,71,7,0,False,29,0,12,12,47,False,8,34,9,0,0,False,4,0,0,0,53,False,13,4,54,4,0,False,37,0,19,9,37,False,37,44,0,0,30,False,40,0,16,0,0,False,61,0,0,0,0,False,2,0,0,44,0,False,57,0,0,0,0,False,61,0,0,0,0,False,57,21,21,0,0,False,4,45,3,0,8,False,40,0,16,0,0,False,3,36,2,3,False
2017-09-20,0,55,9,42,33,False,30,0,0,15,30,False,0,0,2,1,55,False,0,0,1,46,0,False,10,14,48,7,0,False,24,0,0,24,65,False,5,41,13,2,0,False,3,0,0,0,43,False,5,13,55,4,0,False,23,0,19,9,66,False,30,15,0,0,15,False,40,0,0,16,0,False,27,0,0,0,0,False,1,0,0,47,0,False,43,0,0,0,0,False,27,0,0,0,0,False,43,0,36,14,14,False,2,42,1,0,10,False,40,0,16,0,0,False,1,30,2,1,False
2017-09-21,1,56,8,44,33,False,23,0,0,15,0,False,1,0,1,0,56,False,1,0,2,40,0,False,20,7,31,7,0,False,18,0,12,24,42,False,7,32,14,0,0,False,4,0,0,0,45,False,11,25,51,4,0,False,33,0,19,9,33,False,23,30,0,0,0,False,16,0,16,0,16,False,53,0,0,0,0,False,1,0,0,49,0,False,43,0,29,0,0,False,53,17,0,0,0,False,43,22,43,29,0,False,4,52,1,2,6,False,16,0,0,0,0,False,3,25,1,2,False
2017-09-22,1,60,10,43,34,False,38,0,0,15,15,False,1,0,1,0,60,False,1,0,1,44,0,False,24,7,62,7,0,False,30,0,0,30,42,False,8,25,9,2,0,False,4,0,0,0,51,False,13,15,71,7,0,False,38,0,19,19,28,False,38,0,0,0,15,False,57,0,16,0,0,False,62,0,0,0,0,False,2,0,0,47,0,False,72,0,14,0,0,False,62,0,0,0,0,False,72,29,29,14,0,False,5,50,2,1,1,False,57,16,16,0,0,False,3,26,2,0,False
2017-09-23,1,63,11,46,40,False,27,0,0,18,18,False,1,0,1,0,63,False,1,0,1,45,0,False,20,8,29,16,0,False,21,0,14,14,28,False,8,40,14,0,0,False,4,0,0,0,50,False,11,13,56,4,0,False,34,0,23,0,40,False,27,18,0,0,0,False,38,0,0,0,0,False,53,0,0,0,0,False,1,0,0,59,0,False,60,0,17,0,0,False,53,0,0,0,0,False,60,17,26,0,0,False,4,56,2,3,3,False,38,0,0,0,0,False,3,21,1,0,False
2017-09-24,0,60,10,48,40,False,45,0,0,18,18,False,0,0,1,0,60,False,1,0,2,58,0,False,17,0,62,0,0,False,36,0,0,14,57,False,4,47,19,3,0,False,2,0,0,0,59,False,9,13,63,4,0,False,17,0,11,11,17,False,45,27,0,0,18,False,58,0,0,0,0,False,42,0,0,0,0,False,1,0,0,57,0,False,17,0,0,0,0,False,42,0,21,0,0,False,17,17,43,17,0,False,3,65,5,0,2,False,58,0,19,0,0,False,2,12,2,0,False
2017-09-25,1,61,9,40,30,False,91,15,0,38,23,False,1,1,1,0,61,False,1,0,1,49,0,False,24,0,41,0,0,False,72,0,24,24,60,False,12,45,12,2,0,False,6,0,0,0,55,False,13,13,47,7,0,False,52,0,33,9,38,False,91,23,0,0,0,False,97,0,24,0,0,False,62,0,0,0,0,False,2,0,0,47,0,False,80,0,14,0,0,False,62,0,0,0,0,False,80,22,22,29,0,False,5,45,5,0,10,False,97,16,0,0,0,False,3,34,1,0,False
2017-09-26,0,53,10,48,32,False,37,30,0,45,22,False,0,0,1,1,53,False,0,0,2,47,0,False,10,13,64,13,0,False,29,0,0,29,76,False,6,41,15,4,0,False,3,0,0,0,49,False,5,16,63,5,0,False,28,0,19,0,37,False,37,15,0,0,0,False,32,0,31,0,0,False,26,0,0,0,0,False,1,0,0,46,0,False,35,0,14,0,0,False,26,0,0,0,0,False,35,14,28,28,0,False,2,40,4,0,8,False,32,0,0,0,0,False,1,35,2,1,False
2017-09-27,1,52,8,43,32,False,37,0,0,0,0,False,1,0,2,0,52,False,1,0,1,46,0,False,24,7,64,13,0,False,29,0,12,17,35,False,8,38,9,0,0,False,4,0,0,0,48,False,12,14,55,5,0,False,37,9,23,0,37,False,37,0,0,0,15,False,47,0,0,0,0,False,61,0,0,0,0,False,2,0,0,41,0,False,63,0,21,0,0,False,61,0,0,0,0,False,63,0,14,14,0,False,4,50,1,0,6,False,47,0,0,0,0,False,3,27,1,1,False
2017-09-28,1,54,10,45,36,False,45,0,0,15,30,False,1,0,2,0,54,False,1,0,2,43,0,False,20,0,44,14,0,False,35,0,12,29,88,False,6,33,13,2,0,False,3,0,0,0,50,False,11,7,50,4,0,False,28,9,23,0,42,False,45,15,0,0,0,False,16,0,16,0,16,False,52,0,0,0,0,False,1,0,0,46,0,False,28,0,0,0,14,False,52,0,0,0,0,False,28,28,57,50,0,False,4,38,3,3,10,False,16,0,0,0,0,False,2,30,2,1,False
2017-09-29,0,56,10,43,31,False,38,0,0,15,23,False,0,0,2,0,56,False,1,0,1,49,0,False,14,7,52,7,0,False,30,0,0,24,48,False,3,32,12,0,0,False,2,0,0,0,58,False,7,16,49,5,0,False,14,0,19,0,24,False,38,15,0,0,0,False,56,0,16,16,16,False,35,0,0,0,0,False,1,0,0,45,0,False,36,0,14,0,14,False,35,0,0,0,0,False,36,15,44,29,0,False,3,45,3,1,10,False,56,0,0,0,0,False,2,37,1,2,False
2017-09-30,1,89,10,49,40,False,65,0,0,18,19,False,1,0,1,0,89,False,2,0,2,50,0,False,34,9,46,8,0,False,51,0,15,29,44,False,6,45,14,0,0,False,3,0,0,0,76,False,18,13,56,9,0,False,29,0,0,0,40,False,65,19,0,0,0,False,100,0,0,0,0,False,87,0,0,0,0,False,2,0,0,55,0,False,52,0,0,0,0,False,87,0,0,0,0,False,52,18,26,26,0,False,6,59,2,2,4,False,100,0,0,0,0,False,4,31,1,0,False
2017-10-01,0,67,12,45,45,False,19,0,0,19,18,False,0,0,1,0,67,False,1,0,1,61,0,False,17,8,63,8,0,False,15,0,0,29,29,False,4,40,9,0,0,False,2,0,0,0,55,False,9,9,51,9,0,False,17,12,23,0,29,False,19,19,0,0,0,False,20,0,0,0,39,False,44,0,0,0,0,False,1,0,0,64,0,False,27,0,18,0,0,False,44,0,0,0,0,False,27,18,45,18,0,False,3,55,3,0,6,False,20,0,20,0,0,False,2,23,1,0,False
2017-10-02,0,57,11,40,32,False,36,0,0,15,14,False,0,0,2,0,57,False,1,0,1,42,1,False,16,0,46,7,0,False,28,0,0,34,63,False,6,27,6,2,0,False,3,0,0,0,45,False,9,9,44,3,0,False,27,0,32,0,27,False,36,29,0,0,0,False,39,0,15,15,15,False,42,0,0,0,0,False,1,0,0,49,0,False,41,0,0,0,0,False,42,0,0,0,0,False,41,0,14,28,0,False,3,37,2,1,6,False,39,0,0,0,0,False,2,31,2,1,False
2017-10-03,0,58,9,46,29,False,44,0,0,15,15,False,0,0,1,0,58,False,1,0,1,47,0,False,13,0,54,10,0,False,35,0,23,23,52,False,4,38,10,2,0,False,2,0,0,0,46,False,7,5,68,7,0,False,18,0,32,0,69,False,44,22,0,0,0,False,71,0,0,16,0,False,35,0,0,0,0,False,1,0,0,43,0,False,49,0,28,0,0,False,35,0,0,0,0,False,49,14,56,28,0,False,3,40,2,0,4,False,71,0,16,0,0,False,2,31,2,2,False
2017-10-04,1,57,9,45,33,False,15,0,0,15,30,False,1,0,1,0,57,False,1,0,2,54,0,False,20,7,51,0,0,False,12,0,0,18,23,False,4,37,11,0,0,False,2,0,0,0,60,False,11,25,41,9,0,False,19,0,23,28,37,False,15,15,0,0,0,False,47,0,16,32,16,False,52,0,0,0,0,False,1,1,0,48,0,False,42,0,14,0,0,False,52,18,0,0,0,False,42,14,43,21,0,False,4,46,3,1,8,False,47,16,0,0,0,False,2,28,1,0,False
2017-10-05,1,59,8,44,31,False,68,0,0,45,15,False,1,0,1,0,59,False,1,0,1,46,1,False,21,7,45,0,0,False,53,12,12,12,47,False,7,37,14,0,0,False,4,0,0,0,52,False,11,16,66,5,0,False,33,9,38,9,52,False,68,15,0,0,15,False,80,0,0,32,16,False,53,0,0,0,0,False,1,0,0,54,0,False,57,0,0,0,14,False,53,0,0,0,0,False,57,15,44,14,0,False,4,49,2,1,7,False,80,0,0,0,0,False,3,31,1,0,False
2017-10-06,1,52,11,46,33,False,30,0,0,30,0,False,1,0,2,0,52,False,1,0,3,43,1,False,21,0,34,0,0,False,24,0,24,24,78,False,4,25,13,2,0,False,2,0,0,0,57,False,11,9,58,7,0,False,19,0,19,10,29,False,30,15,0,0,0,False,49,0,16,0,0,False,53,0,0,0,0,False,1,0,0,59,0,False,43,0,0,14,0,False,53,18,0,0,0,False,43,36,58,14,0,False,4,47,3,1,7,False,49,0,0,0,0,False,3,33,1,0,False
2017-10-07,0,67,11,50,42,False,26,0,0,0,34,False,0,0,1,0,67,False,1,0,1,49,0,False,12,8,54,0,0,False,20,13,0,0,0,False,2,32,5,0,0,False,1,0,0,0,53,False,6,19,64,8,0,False,11,0,27,22,27,False,26,0,0,0,0,False,27,0,0,0,0,False,30,0,0,0,0,False,1,0,0,58,0,False,16,0,0,0,0,False,30,0,0,0,0,False,16,16,16,16,0,False,2,43,1,3,1,False,27,18,18,0,0,False,1,24,0,1,False
2017-10-08,0,62,11,47,39,False,54,0,0,0,18,False,0,0,1,0,62,False,1,0,2,57,0,False,16,0,29,0,0,False,43,0,0,14,57,False,10,61,11,0,0,False,5,0,0,0,59,False,9,20,41,4,0,False,46,0,28,0,51,False,54,0,0,0,18,False,39,0,0,0,0,False,42,0,0,0,0,False,1,0,0,58,0,False,34,0,34,0,0,False,42,0,0,0,0,False,34,17,52,0,0,False,3,61,3,2,8,False,39,0,0,0,0,False,2,24,3,0,False
2017-10-09,1,55,9,48,35,False,69,0,0,15,31,False,1,0,1,0,55,False,1,0,2,53,0,False,31,0,31,0,0,False,54,0,12,30,12,False,11,43,15,2,0,False,5,0,0,0,63,False,17,15,74,7,0,False,48,0,29,10,53,False,69,15,0,0,15,False,66,0,0,0,16,False,81,0,0,0,0,False,2,0,0,58,0,False,66,0,15,0,0,False,81,0,0,0,0,False,66,44,15,15,0,False,6,45,4,0,6,False,66,0,0,0,0,False,4,29,1,10,False
2017-10-10,1,57,10,43,29,False,43,0,0,14,0,False,1,0,2,0,57,False,1,0,1,46,0,False,23,7,72,13,0,False,34,0,0,28,23,False,8,44,14,2,0,False,4,0,0,0,62,False,12,14,64,3,0,False,36,0,18,9,27,False,43,14,0,0,0,False,31,0,0,15,15,False,59,0,0,0,0,False,2,0,0,52,0,False,34,0,28,0,14,False,59,0,0,0,0,False,34,21,14,14,0,False,4,36,1,0,5,False,31,15,0,0,0,False,3,32,2,28,False
2017-10-11,1,55,9,43,30,False,73,0,0,29,0,False,1,0,2,0,55,False,2,0,1,48,0,False,37,7,63,7,0,False,58,0,12,40,35,False,9,39,7,0,0,False,5,0,0,0,54,False,19,19,60,3,0,False,41,0,9,0,55,False,73,15,0,0,0,False,70,0,31,0,16,False,94,0,0,0,0,False,3,0,0,49,0,False,56,0,14,0,0,False,94,0,0,0,0,False,56,14,35,0,0,False,7,41,2,0,9,False,70,0,15,0,0,False,4,32,1,17,False
2017-10-12,1,59,8,44,32,False,59,0,0,29,29,False,1,0,1,0,59,False,1,0,1,47,0,False,23,7,50,7,0,False,46,12,0,35,46,False,6,39,14,2,0,False,3,0,0,0,51,False,12,7,60,7,0,False,27,0,18,0,32,False,58,0,0,0,15,False,54,0,16,16,15,False,60,0,0,0,0,False,2,0,0,62,0,False,42,0,0,14,0,False,60,17,0,0,0,False,42,56,21,14,0,False,4,43,1,1,6,False,54,16,0,0,0,False,3,33,1,20,False
2017-10-13,0,52,10,41,31,False,29,0,0,29,14,False,0,0,1,0,52,False,1,0,2,46,0,False,13,0,43,7,0,False,23,0,11,23,57,False,6,33,5,0,0,False,3,0,0,0,68,False,7,9,52,3,0,False,27,18,27,18,45,False,29,43,0,0,29,False,23,0,15,0,15,False,34,0,0,0,0,False,1,0,0,70,0,False,34,0,14,0,0,False,34,0,0,0,0,False,34,0,34,14,0,False,2,47,2,1,7,False,23,0,0,0,0,False,2,32,1,14,False
2017-10-14,1,60,10,46,44,False,33,0,0,17,33,False,1,0,1,0,60,False,1,0,1,55,0,False,19,8,57,8,0,False,26,0,0,26,13,False,6,36,8,2,0,False,3,0,0,0,69,False,10,12,52,6,0,False,26,0,11,0,16,False,34,34,0,0,0,False,71,0,0,0,0,False,49,0,0,0,0,False,1,1,0,73,0,False,72,0,24,0,0,False,49,0,0,0,0,False,72,32,32,0,0,False,4,59,1,0,6,False,71,0,0,0,0,False,2,24,3,18,False
2017-10-15,0,57,11,48,44,False,25,0,0,0,17,False,0,0,1,0,57,False,1,0,1,51,1,False,15,0,49,15,0,False,20,0,13,33,46,False,3,36,21,0,0,False,2,0,0,0,71,False,8,10,70,0,0,False,15,10,26,0,21,False,25,0,0,0,0,False,35,0,0,18,0,False,39,0,0,0,0,False,1,0,0,80,0,False,32,0,0,0,0,False,39,0,0,0,0,False,32,24,16,16,0,False,3,58,6,1,4,False,35,0,0,0,0,False,2,14,1,14,False
2017-10-16,1,54,8,42,38,False,58,0,0,14,58,False,1,0,1,0,54,False,1,0,2,51,0,False,20,7,60,13,0,False,46,11,0,34,63,False,4,44,13,2,0,False,2,0,0,0,61,False,11,14,64,7,0,False,18,0,18,0,27,False,58,15,0,0,44,False,47,0,0,16,15,False,52,0,0,0,0,False,1,0,0,59,0,False,14,0,21,0,14,False,52,0,0,0,0,False,14,21,14,28,0,False,4,59,3,1,6,False,47,15,0,0,0,False,2,24,2,14,False
2017-10-17,0,54,10,40,33,False,22,0,0,15,30,False,0,0,1,0,54,False,1,0,2,54,0,False,17,13,51,7,0,False,17,0,23,12,41,False,4,40,12,0,0,False,2,0,0,0,61,False,9,14,61,7,0,False,19,9,37,0,28,False,22,30,0,0,0,False,31,0,24,0,0,False,44,0,0,0,0,False,1,0,0,57,0,False,35,14,14,0,0,False,44,0,0,0,0,False,35,14,43,29,0,False,3,48,1,1,8,False,31,0,0,0,0,False,2,25,0,5,False
