date,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2015-03-12,62,0,0,21,21,False,1,0,1,0,28,False,2,1,1,62,0,False,55,0,55,0,0,False,53,0,0,27,27,False,19,55,16,0,0,False,1,0,0,0,17,False,27,27,64,0,0,False,64,0,21,0,43,False,61,0,0,0,25,False,75,0,0,0,25,False,75,0,0,0,0,False,5,0,0,75,0,False,75,0,0,0,0,False,61,0,0,0,0,False,60,20,0,40,0,False,11,56,7,0,9,False,61,0,0,0,0,False,2,20,0,0,False,62,0,0,12,5,False,1,0,1,0,26,False,2,0,2,46,0,False,85,9,58,0,0,False,48,0,12,19,37,False,24,57,16,2,0,False,1,0,0,0,15,False,31,73,42,4,0,False,62,5,15,0,37,False,62,10,0,0,5,False,62,0,10,0,10,False,62,0,0,0,0,False,9,0,0,74,0,False,62,5,15,0,5,False,62,0,0,0,0,False,62,30,12,5,0,False,14,70,5,0,12,False,62,0,0,0,0,False,6,38,2,0,False
2015-03-13,22,0,0,0,0,False,0,0,1,0,32,False,1,0,2,62,2,False,19,19,87,0,0,False,18,0,0,37,37,False,7,61,20,13,0,False,0,0,0,0,13,False,10,14,43,0,0,False,22,0,22,22,44,False,26,0,0,0,0,False,26,0,26,0,0,False,26,0,0,0,0,False,2,0,0,52,0,False,26,0,26,0,0,False,26,0,0,0,0,False,21,0,21,21,0,False,4,40,7,0,8,False,26,0,0,0,0,False,1,22,1,1,False,75,0,0,18,8,False,1,0,1,0,26,False,2,0,1,47,0,False,70,0,24,0,5,False,58,0,12,10,36,False,29,41,19,2,0,False,2,0,0,0,16,False,37,19,44,3,0,False,75,0,20,0,46,False,75,8,0,0,5,False,75,0,5,5,0,False,75,0,0,0,0,False,7,0,0,74,0,False,75,0,18,0,0,False,75,0,0,0,0,False,75,18,18,8,0,False,17,66,6,0,12,False,75,5,0,0,0,False,7,37,0,0,False
2015-03-14,54,0,0,27,0,False,1,0,0,0,43,False,2,0,2,60,0,False,48,0,36,24,0,False,46,0,0,46,46,False,17,30,17,8,0,False,1,0,0,0,20,False,24,24,42,0,0,False,55,0,0,0,28,False,33,0,0,0,0,False,65,0,0,0,0,False,65,0,0,0,0,False,4,0,0,64,0,False,65,0,0,0,0,False,33,0,0,0,0,False,52,26,53,26,0,False,9,78,0,0,5,False,33,0,0,0,0,False,2,18,0,1,False,58,0,0,12,9,False,1,0,0,0,31,False,2,0,2,49,0,False,58,6,29,6,0,False,45,0,5,19,21,False,23,64,16,0,0,False,1,0,0,0,20,False,29,26,50,6,0,False,58,6,12,12,67,False,58,6,0,0,0,False,58,0,12,0,0,False,58,0,0,0,0,False,6,1,0,89,0,False,58,0,12,0,0,False,58,6,6,0,0,False,58,12,6,0,0,False,13,70,4,1,10,False,58,6,0,0,0,False,5,26,1,0,False
2015-03-15,56,0,0,0,0,False,1,0,0,0,32,False,2,1,2,66,1,False,50,0,75,25,0,False,48,0,24,24,36,False,18,44,31,0,0,False,1,0,0,0,20,False,25,37,62,0,0,False,58,0,0,0,0,False,0,0,0,0,0,False,68,0,0,0,0,False,68,0,0,0,0,False,5,0,0,85,0,False,68,0,0,0,0,False,0,0,0,0,0,False,54,0,0,0,0,False,10,66,5,0,15,False,0,0,0,0,0,False,2,12,2,0,False,78,0,0,12,6,False,1,0,0,0,29,False,2,0,1,44,0,False,91,0,34,6,6,False,61,0,5,9,30,False,31,68,25,2,0,False,2,0,0,0,23,False,38,35,69,9,3,False,78,0,12,6,42,False,78,6,0,0,6,False,78,0,0,6,0,False,78,0,0,0,0,False,9,0,0,86,0,False,78,0,15,0,6,False,78,0,0,0,0,False,78,6,15,6,6,False,18,75,6,1,5,False,78,0,0,0,0,False,7,30,1,0,False
2015-03-16,0,0,0,22,22,False,0,0,0,0,32,False,0,1,3,58,0,False,0,0,67,0,0,False,0,0,0,0,37,False,0,67,10,0,0,False,0,0,0,0,16,False,0,14,76,9,0,False,0,0,33,0,66,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,63,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,42,42,0,False,0,39,6,0,7,False,0,0,0,0,0,False,0,17,1,0,False,70,0,0,20,0,False,1,0,1,0,26,False,2,0,2,47,0,False,72,7,30,0,0,False,54,0,14,10,27,False,27,63,18,4,0,False,2,0,0,0,17,False,34,26,49,4,0,False,70,0,15,15,35,False,70,5,0,0,5,False,70,5,12,5,5,False,70,0,0,0,0,False,7,0,0,67,0,False,70,0,15,0,5,False,70,0,0,0,0,False,70,15,10,12,0,False,16,67,6,1,13,False,70,0,0,0,0,False,7,31,1,0,False
2015-03-17,32,0,0,0,21,False,0,0,1,0,30,False,1,1,2,53,0,False,28,19,57,0,0,False,27,0,37,18,64,False,10,44,20,0,0,False,1,0,0,0,13,False,14,24,52,9,0,False,33,0,33,0,33,False,50,0,0,0,0,False,39,0,0,26,26,False,39,0,0,0,0,False,3,0,0,55,0,False,39,0,26,0,0,False,50,0,0,0,0,False,31,21,0,62,0,False,6,43,8,0,7,False,50,0,0,0,0,False,1,15,1,0,False,59,0,0,10,7,False,1,0,0,0,26,False,2,0,1,46,0,False,56,14,49,7,0,False,46,0,11,15,42,False,23,51,13,2,0,False,1,0,0,0,18,False,29,19,62,6,0,False,59,0,10,7,52,False,59,15,0,5,5,False,59,0,20,0,5,False,59,0,0,0,0,False,6,0,0,74,0,False,59,5,7,0,0,False,59,0,0,0,0,False,59,12,15,5,0,False,13,67,4,1,12,False,59,0,0,0,0,False,6,37,2,0,False
2015-03-18,53,0,0,0,0,False,1,0,1,0,30,False,2,0,3,64,0,False,47,19,38,0,0,False,45,0,0,0,18,False,17,37,27,7,0,False,1,0,0,0,15,False,23,28,56,9,0,False,54,0,0,0,0,False,50,51,0,0,0,False,64,0,0,0,0,False,64,0,0,0,0,False,4,0,0,47,0,False,64,0,26,0,0,False,50,0,0,0,0,False,51,21,0,41,0,False,9,41,6,4,6,False,50,0,0,0,0,False,2,10,2,0,False,77,0,0,12,15,False,1,0,1,0,26,False,2,0,1,45,0,False,57,9,42,7,0,False,60,0,10,12,25,False,30,61,20,2,0,False,2,0,0,0,14,False,38,13,63,7,0,False,77,5,17,5,40,False,77,10,0,0,0,False,77,0,10,0,0,False,77,0,0,0,0,False,6,0,0,76,0,False,77,0,15,0,0,False,77,0,0,0,0,False,77,10,17,10,0,False,18,66,2,1,12,False,77,0,5,0,0,False,7,29,1,0,False
2015-03-19,21,0,0,0,22,False,0,0,1,0,29,False,1,1,3,55,1,False,19,19,38,19,0,False,18,0,18,18,18,False,7,57,20,0,0,False,0,0,0,0,14,False,9,28,52,0,0,False,22,0,0,0,33,False,76,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,2,0,0,62,0,False,26,0,77,0,26,False,76,0,0,0,0,False,21,0,41,31,0,False,4,39,0,0,15,False,76,0,0,0,0,False,1,21,1,0,False,89,0,0,5,18,False,1,0,1,0,26,False,3,0,2,46,0,False,74,7,52,9,5,False,69,0,6,18,26,False,35,52,19,0,0,False,2,0,0,0,16,False,44,20,49,6,5,False,89,5,8,5,51,False,89,13,0,0,5,False,89,0,10,0,0,False,89,0,0,0,0,False,8,0,0,74,0,False,89,0,10,0,0,False,89,0,0,0,0,False,89,8,15,10,0,False,20,67,9,1,14,False,89,5,0,0,0,False,8,31,1,0,False
2015-03-20,43,0,0,0,21,False,0,0,1,0,31,False,2,0,0,55,0,False,38,0,57,0,0,False,36,0,0,18,46,False,13,40,10,0,0,False,1,0,0,0,14,False,19,14,37,0,0,False,44,0,22,22,22,False,63,0,0,0,0,False,52,0,0,0,0,False,52,0,0,0,0,False,3,0,0,52,0,False,52,0,0,0,0,False,63,0,0,0,0,False,41,41,41,31,0,False,7,58,4,0,4,False,63,0,0,0,0,False,2,17,0,0,False,65,0,0,5,13,False,1,0,1,0,26,False,2,0,2,48,0,False,69,0,40,9,0,False,51,0,12,27,20,False,26,48,16,0,0,False,1,0,0,0,17,False,32,20,48,2,0,False,65,0,18,5,25,False,65,10,0,0,5,False,65,0,5,0,0,False,65,0,0,0,0,False,7,0,0,69,0,False,65,0,13,0,5,False,65,0,0,0,0,False,65,8,8,8,0,False,15,56,6,2,8,False,65,0,0,0,0,False,6,50,1,0,False
2015-03-21,26,0,0,0,26,False,0,0,0,0,35,False,1,0,2,60,0,False,23,23,46,0,0,False,22,0,0,44,44,False,8,28,32,0,0,False,1,0,0,0,15,False,11,11,40,11,0,False,26,26,26,0,26,False,60,0,0,0,0,False,31,0,31,0,31,False,31,0,0,0,0,False,2,0,0,79,0,False,31,0,31,0,0,False,60,0,0,0,0,False,25,25,0,0,0,False,4,65,4,0,0,False,60,30,0,0,0,False,1,18,0,0,False,65,0,0,12,6,False,1,0,1,0,28,False,2,0,1,50,0,False,70,6,66,0,0,False,50,0,14,14,41,False,25,57,22,2,0,False,1,0,0,0,20,False,32,33,48,3,0,False,65,6,12,6,34,False,65,0,0,0,0,False,65,0,0,6,0,False,65,0,0,0,0,False,7,0,0,86,0,False,65,0,0,0,0,False,65,6,0,0,0,False,65,15,18,6,0,False,15,76,12,3,11,False,65,0,0,0,0,False,6,29,1,0,False
2015-03-22,27,0,0,0,0,False,0,0,0,0,33,False,1,0,2,57,0,False,24,0,48,0,0,False,23,0,0,23,0,False,8,46,17,0,0,False,1,0,0,0,15,False,12,24,59,0,0,False,28,0,55,28,28,False,32,32,0,0,0,False,33,0,0,0,0,False,33,0,0,0,0,False,2,0,0,97,0,False,33,0,65,0,0,False,32,0,0,0,0,False,26,26,52,0,0,False,5,82,5,9,9,False,32,0,0,0,0,False,1,13,1,0,False,70,0,0,12,6,False,1,0,1,0,27,False,2,0,2,49,0,False,61,6,57,6,0,False,55,10,0,12,26,False,27,59,14,0,0,False,2,0,0,0,20,False,34,28,74,3,0,False,70,6,24,6,30,False,70,0,0,0,0,False,70,0,12,0,0,False,70,0,0,0,0,False,6,0,0,98,0,False,70,0,0,0,0,False,70,0,0,0,0,False,70,6,12,12,0,False,16,99,9,3,5,False,70,0,0,0,0,False,7,26,2,0,False
2015-03-23,62,0,0,0,21,False,1,0,1,0,30,False,2,1,3,48,0,False,54,37,73,0,0,False,52,0,0,18,26,False,19,58,13,0,0,False,1,0,0,0,13,False,27,36,63,0,0,False,63,0,42,21,53,False,0,37,0,0,0,False,74,0,25,0,0,False,74,0,0,0,0,False,5,0,0,62,0,False,74,0,0,0,0,False,0,0,0,0,0,False,59,40,0,20,0,False,11,48,5,0,14,False,0,49,0,0,0,False,2,26,1,1,False,86,0,0,12,7,False,1,0,1,0,25,False,3,0,2,40,0,False,53,0,39,5,0,False,67,0,11,23,19,False,33,54,16,2,0,False,2,0,0,0,14,False,42,30,69,8,0,False,86,0,27,12,49,False,86,10,0,0,5,False,86,0,15,0,10,False,86,0,0,0,0,False,5,0,0,72,0,False,86,0,12,5,0,False,86,0,0,0,0,False,86,7,10,10,0,False,19,63,7,2,9,False,86,5,5,0,0,False,8,27,1,0,False
2015-03-24,61,0,0,0,41,False,1,0,1,0,29,False,2,0,3,59,1,False,54,18,55,18,0,False,52,0,0,17,26,False,19,48,19,0,0,False,1,0,0,0,9,False,27,27,36,9,0,False,63,0,21,0,32,False,72,25,0,0,0,False,74,0,0,0,25,False,74,0,0,0,0,False,5,0,0,66,0,False,74,0,25,0,0,False,72,0,0,0,0,False,59,20,40,20,0,False,11,66,7,0,7,False,72,0,0,0,0,False,2,21,1,1,False,78,0,0,12,7,False,1,0,1,0,27,False,2,0,2,43,0,False,64,9,59,5,5,False,61,8,6,9,26,False,30,51,18,0,0,False,2,0,0,0,16,False,38,23,63,12,0,False,78,0,10,5,32,False,78,5,0,5,5,False,78,0,0,0,5,False,78,5,0,0,0,False,7,0,0,68,0,False,78,5,17,0,5,False,78,0,0,0,0,False,78,5,19,12,0,False,18,67,9,3,17,False,78,0,0,0,0,False,7,32,1,0,False
2015-03-25,34,0,0,34,0,False,0,0,2,0,30,False,1,0,6,46,0,False,30,30,89,0,0,False,29,0,28,28,28,False,10,68,21,0,0,False,1,0,0,0,13,False,15,29,51,0,0,False,34,0,34,0,86,False,40,0,0,0,41,False,40,0,0,0,0,False,40,0,0,0,0,False,3,0,0,67,0,False,40,0,40,0,0,False,40,0,0,0,0,False,32,32,0,0,0,False,6,58,0,6,12,False,40,0,0,0,0,False,1,14,1,0,False,54,0,0,17,0,False,1,0,1,0,24,False,2,0,2,42,0,False,43,31,59,16,0,False,42,0,10,13,16,False,21,57,21,0,0,False,1,0,0,0,13,False,27,21,37,8,0,False,54,0,17,0,38,False,54,8,0,0,0,False,54,0,0,0,0,False,54,0,0,0,0,False,4,0,0,76,0,False,54,0,13,0,0,False,54,0,8,0,0,False,54,8,17,0,0,False,12,76,8,2,9,False,54,0,0,0,0,False,5,30,1,1,False
2015-03-26,48,0,0,96,0,False,1,0,2,0,31,False,2,1,3,42,1,False,43,43,53,0,0,False,41,0,0,41,62,False,15,64,26,0,0,False,1,0,0,0,10,False,21,16,32,0,0,False,49,0,0,0,62,False,28,0,0,0,0,False,58,0,0,0,0,False,58,0,0,0,0,False,4,0,0,57,0,False,58,0,0,0,0,False,28,0,0,0,0,False,47,0,23,23,0,False,8,46,4,0,8,False,28,0,0,0,0,False,2,23,0,0,False,38,0,0,17,12,False,0,0,1,0,25,False,1,0,2,39,0,False,36,5,57,5,0,False,29,0,9,4,29,False,15,50,12,2,0,False,1,0,0,0,15,False,18,18,62,6,0,False,38,6,17,6,35,False,38,14,0,6,6,False,38,0,0,6,0,False,38,0,0,0,0,False,4,0,0,67,1,False,38,0,6,0,0,False,38,6,0,0,0,False,38,6,14,20,0,False,9,73,5,3,12,False,38,0,0,0,0,False,3,41,1,0,False
2015-03-27,22,0,0,21,0,False,0,0,1,0,32,False,1,0,2,47,0,False,19,19,57,0,0,False,18,0,0,0,18,False,7,50,17,0,0,False,0,0,0,0,15,False,9,0,52,0,0,False,22,0,22,0,33,False,25,0,0,0,0,False,26,0,0,26,0,False,26,0,0,0,0,False,2,0,0,66,0,False,26,0,0,0,0,False,25,0,0,0,0,False,21,0,21,21,0,False,4,78,4,0,9,False,25,0,0,0,0,False,1,19,0,0,False,69,0,0,13,5,False,1,0,1,0,26,False,2,0,1,43,0,False,59,5,54,12,5,False,53,4,6,8,29,False,27,49,20,0,0,False,2,0,0,0,16,False,34,30,56,4,0,False,69,5,21,0,29,False,69,11,0,0,0,False,69,0,11,16,0,False,69,0,0,0,0,False,6,1,1,73,0,False,69,5,5,0,0,False,69,5,0,0,5,False,69,13,16,11,0,False,16,70,5,1,8,False,69,5,0,0,0,False,6,37,1,0,False
2015-03-28,31,0,0,30,0,False,0,0,0,0,38,False,1,0,3,53,0,False,27,0,54,0,0,False,26,0,26,26,78,False,10,47,19,0,0,False,1,0,0,0,13,False,13,0,40,0,0,False,31,0,0,0,62,False,36,37,0,0,0,False,37,0,0,0,0,False,37,0,0,0,0,False,2,0,0,98,0,False,37,0,36,0,0,False,36,0,0,0,0,False,30,29,0,29,0,False,5,79,5,0,8,False,36,0,0,0,0,False,1,13,0,0,False,67,0,0,7,7,False,1,0,1,0,29,False,2,0,1,47,0,False,67,7,53,7,0,False,53,0,11,22,14,False,26,63,10,0,0,False,1,0,0,0,20,False,33,26,58,5,0,False,67,0,18,0,28,False,67,0,0,0,0,False,67,0,7,14,0,False,67,0,0,0,0,False,7,0,0,87,1,False,67,0,7,7,7,False,67,0,0,0,0,False,67,21,7,0,0,False,15,89,2,2,12,False,67,0,0,0,0,False,6,31,1,0,False
2015-03-29,46,0,0,0,30,False,1,0,1,0,32,False,2,0,3,57,0,False,40,27,40,27,0,False,39,0,26,26,26,False,14,33,29,0,0,False,1,0,0,0,13,False,20,13,100,0,0,False,47,0,31,0,62,False,53,36,0,0,0,False,55,0,0,0,0,False,55,0,0,0,0,False,4,0,0,77,0,False,55,0,0,0,0,False,53,0,0,0,0,False,44,58,0,29,0,False,8,63,8,5,11,False,53,0,0,0,0,False,2,9,1,0,False,59,0,0,14,21,False,1,0,0,0,29,False,2,0,1,52,0,False,74,6,45,6,0,False,46,5,11,22,43,False,23,61,16,5,0,False,1,0,0,0,19,False,29,19,76,3,0,False,59,0,14,7,38,False,59,7,0,0,7,False,59,0,24,7,7,False,59,0,0,0,0,False,8,0,0,89,0,False,59,0,7,0,7,False,59,7,0,0,0,False,59,10,17,10,0,False,13,92,3,2,5,False,59,0,7,0,0,False,5,32,1,0,False
2015-03-30,31,0,0,21,0,False,0,0,1,0,30,False,1,0,2,51,0,False,27,18,37,0,0,False,26,0,18,18,18,False,10,42,10,0,0,False,1,0,0,0,13,False,14,9,46,0,0,False,32,0,42,21,42,False,37,25,0,0,0,False,38,0,0,0,25,False,38,0,0,0,0,False,3,2,0,55,0,False,38,0,0,0,0,False,37,0,0,0,0,False,30,40,60,40,0,False,5,70,5,4,9,False,37,0,0,0,0,False,1,15,1,1,False,67,0,0,26,8,False,1,0,1,0,28,False,2,0,2,44,0,False,65,12,40,5,0,False,52,0,14,4,30,False,26,61,11,0,0,False,1,0,0,0,16,False,33,18,58,5,0,False,67,5,18,5,18,False,67,10,0,0,5,False,67,0,5,8,5,False,67,0,0,0,0,False,7,0,0,75,0,False,67,0,15,0,0,False,67,5,0,0,0,False,67,18,10,25,0,False,15,61,4,1,13,False,67,5,0,0,0,False,6,31,1,0,False
2015-03-31,51,0,0,0,40,False,1,0,1,0,31,False,2,1,1,42,0,False,45,0,45,0,0,False,43,0,17,17,52,False,16,47,22,0,0,False,1,0,0,0,11,False,22,18,31,18,0,False,52,0,0,0,52,False,60,0,0,0,25,False,61,0,0,24,0,False,61,0,0,0,0,False,4,0,0,55,0,False,61,0,24,0,0,False,60,0,0,0,0,False,49,39,20,39,0,False,9,56,4,0,11,False,60,0,0,0,0,False,2,13,0,1,False,53,0,0,10,10,False,0,0,1,0,26,False,2,0,2,46,0,False,62,0,52,5,0,False,41,0,4,10,35,False,21,68,12,2,0,False,1,0,0,0,14,False,26,17,66,2,0,False,53,0,25,5,35,False,53,10,0,0,8,False,53,0,10,5,0,False,53,0,0,0,0,False,6,0,0,71,0,False,53,0,5,0,0,False,53,0,0,0,0,False,53,5,18,10,0,False,12,72,6,2,11,False,53,0,0,0,0,False,5,32,1,0,False
2015-04-01,21,0,0,31,21,False,0,0,1,0,30,False,1,0,2,45,0,False,18,0,74,0,0,False,18,18,0,0,18,False,7,59,16,0,0,False,0,0,0,0,13,False,9,23,78,0,0,False,21,0,0,0,0,False,37,25,0,0,25,False,25,0,0,0,0,False,25,0,0,0,0,False,2,0,0,72,0,False,25,0,25,0,50,False,37,0,0,0,0,False,20,30,30,30,0,False,4,53,7,4,4,False,37,0,0,0,0,False,1,20,1,1,False,77,0,0,26,5,False,1,0,1,0,25,False,2,0,1,44,0,False,80,7,50,7,5,False,60,4,8,12,24,False,30,57,11,4,0,False,2,0,0,0,12,False,38,24,51,8,0,False,77,0,20,10,33,False,77,10,0,0,10,False,77,0,0,0,5,False,77,0,0,0,0,False,8,0,0,79,0,False,77,0,5,0,5,False,77,0,0,0,5,False,77,0,10,25,0,False,17,59,6,2,9,False,77,0,0,0,0,False,7,37,1,0,False
2015-04-02,43,0,0,21,0,False,0,0,1,0,30,False,2,0,3,51,0,False,38,0,56,19,0,False,36,0,18,27,18,False,13,33,17,0,0,False,1,0,0,0,14,False,19,19,47,0,0,False,44,22,65,0,98,False,25,52,0,0,0,False,51,0,0,0,26,False,51,0,0,0,0,False,3,0,0,64,0,False,51,0,0,0,0,False,25,0,0,0,0,False,41,21,20,0,0,False,7,63,4,0,9,False,25,0,0,0,0,False,2,17,1,0,False,84,0,0,11,5,False,1,0,1,0,27,False,3,0,2,45,0,False,79,15,40,0,0,False,65,0,6,8,40,False,33,49,14,2,0,False,2,0,0,0,15,False,41,45,53,4,0,False,84,0,16,0,48,False,84,14,0,0,11,False,84,0,0,5,11,False,84,0,0,0,0,False,8,1,0,79,1,False,84,0,5,0,0,False,84,5,0,0,0,False,84,5,8,16,0,False,19,69,6,1,7,False,84,0,5,0,0,False,8,39,1,0,False
2015-04-03,25,0,0,0,25,False,0,0,0,0,30,False,1,0,3,55,0,False,22,0,22,0,0,False,21,0,0,42,53,False,8,62,23,0,0,False,1,0,0,0,15,False,11,22,70,0,0,False,25,0,0,0,38,False,0,29,0,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,2,0,0,74,0,False,30,0,0,0,0,False,0,29,0,0,0,False,24,48,24,24,0,False,4,79,6,0,4,False,0,29,0,0,0,False,1,19,0,0,False,88,0,0,0,11,False,1,0,1,0,27,False,3,0,2,48,0,False,80,5,40,0,0,False,68,4,4,7,20,False,34,60,19,2,0,False,2,0,0,0,14,False,43,44,51,6,0,False,88,0,11,6,48,False,88,0,0,0,0,False,88,0,6,0,0,False,88,0,0,0,0,False,8,0,0,79,0,False,88,0,11,0,0,False,88,0,0,0,0,False,88,11,11,6,0,False,20,75,10,1,6,False,88,0,6,0,0,False,8,46,1,0,False
2015-04-04,29,0,0,28,0,False,0,0,1,0,33,False,1,1,4,57,1,False,25,0,38,0,0,False,24,0,0,0,48,False,9,45,18,0,0,False,1,0,0,0,17,False,13,25,69,0,0,False,29,0,29,0,58,False,34,34,0,0,0,False,35,0,35,0,0,False,35,0,0,0,0,False,2,0,0,77,0,False,35,0,0,0,0,False,34,0,0,0,0,False,28,0,0,0,0,False,5,67,5,0,5,False,34,0,0,0,0,False,1,11,1,0,False,77,0,0,0,10,False,1,0,1,0,30,False,2,0,2,45,0,False,67,0,35,0,0,False,60,0,8,18,16,False,30,63,22,3,0,False,2,0,0,0,16,False,38,23,58,3,3,False,77,13,27,7,17,False,77,0,0,7,0,False,77,0,7,0,0,False,77,0,0,0,0,False,7,0,0,97,0,False,77,0,0,0,0,False,77,0,0,0,0,False,77,7,13,7,0,False,18,80,5,3,8,False,77,0,0,0,0,False,7,27,1,0,False
2015-04-05,30,0,0,0,0,False,0,0,1,0,37,False,1,0,2,51,0,False,27,0,27,0,0,False,26,0,0,25,0,False,9,42,9,9,0,False,1,0,0,0,14,False,13,33,33,0,0,False,31,0,31,0,77,False,36,0,0,0,0,False,36,0,36,0,0,False,36,0,0,0,0,False,2,0,0,71,0,False,36,0,0,0,0,False,36,0,0,0,0,False,29,0,0,0,0,False,5,86,10,0,10,False,36,0,0,0,0,False,1,7,0,0,False,56,0,0,10,7,False,1,0,0,0,28,False,2,0,2,50,0,False,62,13,29,0,0,False,43,0,5,16,16,False,22,56,16,0,0,False,1,0,0,0,17,False,27,34,55,7,0,False,56,7,17,0,55,False,56,7,0,0,7,False,56,0,10,14,0,False,56,0,0,0,0,False,6,0,1,86,0,False,56,0,7,0,7,False,56,0,0,0,0,False,56,10,10,7,0,False,13,88,8,2,7,False,56,0,0,0,0,False,5,32,1,0,False
2015-04-06,21,0,0,32,21,False,0,0,1,0,34,False,1,0,1,46,0,False,19,19,28,0,0,False,18,0,18,36,27,False,7,67,13,7,0,False,0,0,0,0,8,False,9,9,28,9,0,False,22,0,22,22,44,False,25,27,0,0,0,False,26,0,0,26,0,False,26,0,0,0,0,False,2,0,0,61,2,False,26,0,52,0,0,False,25,0,0,0,26,False,21,21,0,41,0,False,4,52,6,4,22,False,25,0,0,0,0,False,1,17,1,0,False,58,0,0,21,13,False,1,0,1,0,27,False,2,0,1,38,0,False,52,5,57,0,0,False,45,4,6,18,31,False,23,47,15,2,0,False,1,0,0,0,14,False,28,25,70,6,0,False,58,0,18,5,29,False,58,5,0,0,11,False,58,0,11,10,5,False,58,0,0,0,0,False,5,1,0,72,1,False,58,5,11,0,5,False,58,0,0,0,0,False,58,5,18,0,0,False,13,67,7,2,8,False,58,5,0,0,0,False,5,37,0,0,False
2015-04-07,42,0,0,21,42,False,0,0,1,0,36,False,1,0,1,47,0,False,37,19,46,0,0,False,36,0,0,18,36,False,13,36,10,7,0,False,1,0,0,0,10,False,18,14,46,0,0,False,43,0,21,0,21,False,49,25,0,0,0,False,51,0,25,50,25,False,51,0,0,0,0,False,3,0,0,65,0,False,51,0,50,0,0,False,49,0,0,0,0,False,40,0,0,30,0,False,7,49,5,0,9,False,49,0,0,0,0,False,2,19,0,0,False,43,0,0,13,10,False,0,0,1,0,29,False,1,0,2,43,0,False,52,5,38,5,0,False,33,0,16,10,28,False,17,52,17,4,0,False,1,0,0,0,15,False,21,20,52,5,0,False,43,0,15,5,30,False,43,0,0,0,0,False,43,5,10,10,0,False,43,0,0,0,0,False,5,0,0,74,0,False,43,0,10,0,5,False,43,0,0,0,0,False,43,5,8,5,5,False,10,69,5,3,11,False,43,0,0,0,0,False,4,34,1,0,False
