"","Date.Local","wdc.ozone.Mean","wdc.ozone.Max.Value","wdc.ozone.Max.Hour","wdc.ozone.AQI","wdc.nitrogen.Mean","wdc.nitrogen.Max.Value","wdc.nitrogen.Max.Hour","wdc.nitrogen.AQI","wdc.pm.Max.Value","wdc.pm.Max.Hour","wdc.pm.Mean","wdc.pm.AQI","wdc.temp.Mean","wdc.temp.Max.Value","wdc.temp.Max.Hour","wdc.rh.Mean","wdc.rh.Max.Value","wdc.rh.Max.Hour"
"758","2014-08-31",0.028706,0.04,10,37,3.358333,7.9,20,7,16,5,10.458333,NA,79.181818,90,15,74.616667,88.5,3
"759","2014-09-01",0.021176,0.031,9,29,5.795833,13.2,19,12,7,10,4.541667,NA,81.125,89.2,14,72.095833,89.9,1
"760","2014-09-01",0.021176,0.031,9,29,5.795833,13.2,19,12,7,10,4.541667,NA,80.772727,88,14,72.095833,89.9,1
"761","2014-09-02",0.021353,0.039,9,36,8.673913,20.9,21,19,20,16,10.708333,NA,82.5875,90.9,16,65.458333,89.6,20
"762","2014-09-02",0.021353,0.039,9,36,8.673913,20.9,21,19,20,16,10.708333,NA,82.227273,92,15,65.458333,89.6,20
"763","2014-09-03",0.032824,0.05,11,46,11.691667,25.7,22,24,14,1,9.708333,NA,77.845833,83.1,15,66.154167,86.6,4
"764","2014-09-03",0.032824,0.05,11,46,11.691667,25.7,22,24,14,1,9.708333,NA,77.545455,85,15,66.154167,86.6,4
"765","2014-09-04",0.038294,0.051,10,47,12.1375,27.5,7,25,17,2,10.75,NA,78.425,86.2,14,67.945833,83.2,7
"766","2014-09-04",0.038294,0.051,10,47,12.1375,27.5,7,25,17,2,10.75,NA,78.090909,86,13,67.945833,83.2,7
"767","2014-09-05",0.035471,0.049,10,45,7.041667,16.2,7,15,16,22,8.533333,NA,81.654167,88.9,15,68.575,83.5,5
"768","2014-09-05",0.035471,0.049,10,45,7.041667,16.2,7,15,16,22,8.533333,NA,81.545455,89,15,68.575,83.5,5
"769","2014-09-06",0.033412,0.047,10,44,5.9125,12.3,22,11,11,11,7.5,NA,80.858333,90.9,15,70.716667,86.6,19
"770","2014-09-06",0.033412,0.047,10,44,5.9125,12.3,22,11,11,11,7.5,NA,80.545455,91,14,70.716667,86.6,19
"771","2014-09-07",0.027588,0.036,10,33,3.204167,9,23,8,8,1,3.583333,NA,72.225,77.4,15,56.533333,84.1,1
"772","2014-09-07",0.027588,0.036,10,33,3.204167,9,23,8,8,1,3.583333,NA,71.636364,78,15,56.533333,84.1,1
"773","2014-09-08",0.022588,0.027,11,25,10,25.2,6,24,11,8,5.125,NA,69.582609,72.9,12,65.1625,76.7,8
"774","2014-09-08",0.022588,0.027,11,25,10,25.2,6,24,11,8,5.125,NA,68.578947,72,12,65.1625,76.7,8
"775","2014-09-09",0.024,0.028,13,26,8.418182,18.2,7,17,10,7,6.708333,NA,70.391667,75.4,15,74.2375,80.7,6
"776","2014-09-09",0.024,0.028,13,26,8.418182,18.2,7,17,10,7,6.708333,NA,69.681818,75,15,74.2375,80.7,6
"777","2014-09-10",0.028471,0.035,11,32,5.408333,16.9,6,15,9,9,5.125,NA,72.554167,78.4,16,68.208333,82.9,3
"778","2014-09-10",0.028471,0.035,11,32,5.408333,16.9,6,15,9,9,5.125,NA,72.181818,78,16,68.208333,82.9,3
"779","2014-09-11",0.030692,0.042,11,39,5.3625,10,7,9,13,12,7.291667,NA,77.875,86.9,13,68.091667,85.8,5
"780","2014-09-11",0.030692,0.042,11,39,5.3625,10,7,9,13,12,7.291667,NA,77.909091,88,16,68.091667,85.8,5
"781","2014-09-12",0.027647,0.037,11,34,4.7125,10.2,21,9,7,0,3.666667,NA,68.7,72.9,15,60.658333,72.1,6
"782","2014-09-12",0.027647,0.037,11,34,4.7125,10.2,21,9,7,0,3.666667,NA,68,74,16,60.658333,72.1,6
"783","2014-09-13",0.017118,0.021,10,19,8.758333,14.3,6,13,15,18,7.416667,NA,64.95,68.9,11,72.916667,87.6,13
"784","2014-09-13",0.017118,0.021,10,19,8.758333,14.3,6,13,15,18,7.416667,NA,64.136364,68,11,72.916667,87.6,13
"785","2014-09-14",0.018118,0.035,11,32,7.004167,27.2,21,25,10,0,4.333333,NA,61.2625,66.9,14,60.783333,76.8,0
"786","2014-09-14",0.018118,0.035,11,32,7.004167,27.2,21,25,10,0,4.333333,NA,60.954545,67,12,60.783333,76.8,0
"787","2014-09-15",0.036333,0.047,9,44,12.365217,26.4,0,25,9,3,6.875,NA,65.3125,73.4,15,61.583333,80.6,2
"788","2014-09-15",0.036333,0.047,9,44,12.365217,26.4,0,25,9,3,6.875,NA,65.272727,74,13,61.583333,80.6,2
"789","2014-09-16",0.029,0.046,9,43,9.978947,20.8,20,19,12,7,7.208333,NA,68.175,73.4,14,61.829167,82.9,4
"790","2014-09-16",0.029,0.046,9,43,9.978947,20.8,20,19,12,7,7.208333,NA,67.772727,73,13,61.829167,82.9,4
"791","2014-09-17",0.025471,0.045,10,42,14.941667,36.8,22,34,11,9,7.652174,NA,65.579167,72.9,15,57.441667,77.2,5
"792","2014-09-17",0.025471,0.045,10,42,14.941667,36.8,22,34,11,9,7.652174,NA,65.363636,73,13,57.441667,77.2,5
"793","2014-09-18",0.029765,0.048,10,44,20.530435,36.7,7,34,22,6,11.782609,NA,67.495652,76.3,15,65.717391,84,23
"794","2014-09-18",0.029765,0.048,10,44,20.530435,36.7,7,34,22,6,11.782609,NA,66.777778,76,14,65.717391,84,23
"795","2014-09-19",0.033529,0.045,11,42,10.933333,24,6,23,17,0,11.875,NA,65.783333,73.6,15,66.979167,85.5,0
"796","2014-09-19",0.033529,0.045,11,42,10.933333,24,6,23,17,0,11.875,NA,65.227273,75,16,66.979167,85.5,0
"797","2014-09-20",0.032706,0.048,10,44,6.8,15.4,7,14,15,8,9.583333,NA,70.141667,79.5,14,67.279167,88.2,5
"798","2014-09-20",0.032706,0.048,10,44,6.8,15.4,7,14,15,8,9.583333,NA,70.409091,81,14,67.279167,88.2,5
"799","2014-09-21",0.04,0.05,10,46,9.316667,21.6,3,20,13,7,8.708333,NA,72.779167,83.3,14,63.7875,88.1,5
"800","2014-09-21",0.04,0.05,10,46,9.316667,21.6,3,20,13,7,8.708333,NA,72.590909,83,15,63.7875,88.1,5
"801","2014-09-22",0.021706,0.028,9,26,3.7125,7.9,19,7,9,18,4.333333,NA,65.125,72,0,48.725,59.9,6
"802","2014-09-22",0.021706,0.028,9,26,3.7125,7.9,19,7,9,18,4.333333,NA,63.823529,69,14,48.725,59.9,6
"803","2014-09-23",0.018353,0.028,10,26,11.254545,29.7,23,27,10,23,5.291667,NA,60.65,69.8,15,51.354167,66.6,5
"804","2014-09-23",0.018353,0.028,10,26,11.254545,29.7,23,27,10,23,5.291667,NA,60.545455,71,15,51.354167,66.6,5
"805","2014-09-24",0.022941,0.026,12,24,13.991667,26,6,25,16,9,8.208333,NA,62.816667,69.3,14,70.470833,83.5,23
"806","2014-09-24",0.022941,0.026,12,24,13.991667,26,6,25,16,9,8.208333,NA,62.181818,69,14,70.470833,83.5,23
"807","2014-09-25",0.014176,0.016,7,15,5.9,7.9,20,7,8,19,3.041667,NA,62.516667,65.7,15,86.05,90.6,3
"808","2014-09-25",0.014176,0.016,7,15,5.9,7.9,20,7,8,19,3.041667,NA,61.681818,65,15,86.05,90.6,3
"809","2014-09-26",0.019882,0.037,10,34,12.045833,37.3,20,35,20,22,7.958333,NA,66.283333,73.8,15,67.125,88.4,5
"810","2014-09-26",0.019882,0.037,10,34,12.045833,37.3,20,35,20,22,7.958333,NA,66.272727,75,15,67.125,88.4,5
"811","2014-09-27",0.025176,0.051,10,47,14.483333,33.5,20,31,20,21,9.75,NA,69.05,79.5,15,59.791667,79.2,1
"812","2014-09-27",0.025176,0.051,10,47,14.483333,33.5,20,31,20,21,9.75,NA,69.090909,80,14,59.791667,79.2,1
"813","2014-09-28",0.035235,0.055,10,51,13.829167,29.7,19,27,21,1,12.125,NA,70.491667,79,14,60.391667,81.5,5
"814","2014-09-28",0.035235,0.055,10,51,13.829167,29.7,19,27,21,1,12.125,NA,70.590909,80,14,60.391667,81.5,5
"815","2014-09-29",0.011353,0.014,14,13,18.579167,30.9,10,28,19,10,12.958333,NA,68.4125,71.1,13,76.225,87.2,23
"816","2014-09-29",0.011353,0.014,14,13,18.579167,30.9,10,28,19,10,12.958333,NA,68,72,14,76.225,87.2,23
"817","2014-09-30",0.021529,0.028,11,26,10.254167,20.1,19,19,12,3,8.625,NA,68.970833,75.7,16,74.241667,88.3,23
"818","2014-09-30",0.021529,0.028,11,26,10.254167,20.1,19,19,12,3,8.625,NA,69.181818,77,15,74.241667,88.3,23
"819","2014-10-01",0.013412,0.026,8,24,15.954167,34.8,19,32,17,20,10.291667,NA,66.4125,71.8,15,78.35,89.6,6
"820","2014-10-01",0.013412,0.026,8,24,15.954167,34.8,19,32,17,20,10.291667,NA,65.75,71,14,78.35,89.6,6
"821","2014-10-02",0.022529,0.034,11,31,15.645455,22.9,1,21,21,14,10.375,NA,65.558333,71.8,13,74.783333,89.8,4
"822","2014-10-02",0.022529,0.034,11,31,15.645455,22.9,1,21,21,14,10.375,NA,65.272727,72,13,74.783333,89.8,4
"823","2014-10-03",0.026294,0.029,18,27,10.670833,23.7,5,22,9,8,5.565217,NA,66.108333,69.4,16,78.8875,89.9,23
"824","2014-10-03",0.026294,0.029,18,27,10.670833,23.7,5,22,9,8,5.565217,NA,65.3,69,16,78.8875,89.9,23
"825","2014-10-04",0.023647,0.03,9,28,2.775,8.5,5,8,7,1,3.625,NA,61.4875,68.5,0,58.245833,90.1,4
"826","2014-10-04",0.023647,0.03,9,28,2.775,8.5,5,8,7,1,3.625,NA,60.5,66,4,58.245833,90.1,4
"827","2014-10-05",0.019412,0.028,9,26,8.695833,23.1,20,22,9,21,4.416667,NA,54.283333,61,15,46.7875,66.5,4
"828","2014-10-05",0.019412,0.028,9,26,8.695833,23.1,20,22,9,21,4.416667,NA,53.681818,62,13,46.7875,66.5,4
"829","2014-10-06",0.036214,0.044,10,41,9.390909,21.7,6,20,10,6,6.208333,NA,62.05,73.2,15,51.104167,74.5,4
"830","2014-10-06",0.036214,0.044,10,41,9.390909,21.7,6,20,10,6,6.208333,NA,61.681818,73,15,51.104167,74.5,4
"831","2014-10-07",0.031235,0.034,14,31,9.895833,18.7,12,17,9,17,5.75,NA,64.4375,71.8,16,66.05,87.1,21
"832","2014-10-07",0.031235,0.034,14,31,9.895833,18.7,12,17,9,17,5.75,NA,63.545455,70,15,66.05,87.1,21
"833","2014-10-08",0.033765,0.04,10,37,7.4,22.1,6,21,9,18,4.333333,NA,66.979167,75.6,15,55.879167,85.4,0
"834","2014-10-08",0.033765,0.04,10,37,7.4,22.1,6,21,9,18,4.333333,NA,66.380952,75,15,55.879167,85.4,0
"835","2014-10-09",0.032471,0.039,10,36,11.733333,29.2,6,27,9,0,5.25,NA,64.3875,70.5,15,45.783333,62.9,6
"836","2014-10-09",0.032471,0.039,10,36,11.733333,29.2,6,27,9,0,5.25,NA,63.727273,71,13,45.783333,62.9,6
"837","2014-10-10",0.014353,0.018,9,17,16.095833,29.4,7,27,16,18,5.916667,NA,58.795833,63,0,66.579167,88.6,23
"838","2014-10-10",0.014353,0.018,9,17,16.095833,29.4,7,27,16,18,5.916667,NA,57.772727,61,2,66.579167,88.6,23
"839","2014-10-11",0.010118,0.014,9,13,10.158333,18.8,19,17,16,22,9.791667,NA,54.154167,57.7,16,86.025,89.9,3
"840","2014-10-11",0.010118,0.014,9,13,10.158333,18.8,19,17,16,22,9.791667,NA,52.954545,56,16,86.025,89.9,3
"841","2014-10-12",0.024941,0.03,10,28,7.983333,15.8,19,14,18,4,8.833333,NA,56.2875,61,15,67,86.7,3
"842","2014-10-12",0.024941,0.03,10,28,7.983333,15.8,19,14,18,4,8.833333,NA,55.454545,61,15,67,86.7,3
"843","2014-10-13",0.006059,0.013,7,12,15.316667,21.4,10,20,14,19,8.625,NA,61.908333,64.8,17,85.754167,92.7,22
"844","2014-10-13",0.006059,0.013,7,12,15.316667,21.4,10,20,14,19,8.625,NA,61.181818,64,17,85.754167,92.7,22
"845","2014-10-14",0.030118,0.032,9,30,8.080952,19.2,0,18,8,9,4.416667,NA,72.1875,78.4,14,77.516667,92.4,0
"846","2014-10-14",0.030118,0.032,9,30,8.080952,19.2,0,18,8,9,4.416667,NA,71.545455,77,14,77.516667,92.4,0
"847","2014-10-15",0.019941,0.023,17,21,7.891667,20,16,19,8,0,4.291667,NA,69.825,77.2,10,82.941667,90.7,15
"848","2014-10-15",0.019941,0.023,17,21,7.891667,20,16,19,8,0,4.291667,NA,68.45,77,10,82.941667,90.7,15
"849","2014-10-16",0.012765,0.016,11,15,12.291667,22.7,21,21,17,9,10.25,NA,61.033333,64.4,17,80.9125,89.7,6
"850","2014-10-16",0.012765,0.016,11,15,12.291667,22.7,21,21,17,9,10.25,NA,60.363636,64,15,80.9125,89.7,6
"851","2014-10-17",0.022235,0.03,10,28,10.5,18.6,8,17,8,7,4.913043,NA,64.375,71.4,14,62.391667,81.7,0
"852","2014-10-17",0.022235,0.03,10,28,10.5,18.6,8,17,8,7,4.913043,NA,64.090909,71,14,62.391667,81.7,0
"853","2014-10-18",0.020588,0.029,8,27,6.5375,22.8,6,21,11,6,4.5,NA,60.5125,68.4,12,57.8875,80.4,5
"854","2014-10-18",0.020588,0.029,8,27,6.5375,22.8,6,21,11,6,4.5,NA,59.636364,68,12,57.8875,80.4,5
"855","2014-10-19",0.020294,0.034,10,31,4.825,23.9,21,22,9,20,4.041667,NA,52.820833,57.9,16,47.8375,60.9,0
"856","2014-10-19",0.020294,0.034,10,31,4.825,23.9,21,22,9,20,4.041667,NA,51.909091,57,15,47.8375,60.9,0
"857","2014-10-20",0.026824,0.032,9,30,15.5625,31.7,6,29,23,6,7.75,NA,56.083333,65.7,14,58.841667,83.1,6
"858","2014-10-20",0.026824,0.032,9,30,15.5625,31.7,6,29,23,6,7.75,NA,55.727273,66,15,58.841667,83.1,6
"859","2014-10-21",0.025176,0.033,10,31,10.481818,27.1,6,25,16,8,7.333333,NA,58.808333,66.7,13,67.245833,85.7,22
"860","2014-10-21",0.025176,0.033,10,31,10.481818,27.1,6,25,16,8,7.333333,NA,58.318182,68,14,67.245833,85.7,22
"861","2014-10-22",0.019588,0.025,20,23,5.666667,9.2,6,8,15,7,6.166667,NA,53.891667,55.8,18,79.975,88.4,3
"862","2014-10-22",0.019588,0.025,20,23,5.666667,9.2,6,8,15,7,6.166667,NA,52.636364,55,18,79.975,88.4,3
"863","2014-10-23",0.031824,0.034,18,31,3.158333,6.4,7,6,8,4,4.208333,NA,57.9,63.3,19,56.1,67,2
"864","2014-10-23",0.031824,0.034,18,31,3.158333,6.4,7,6,8,4,4.208333,NA,57.5,62,14,56.1,67,2
"865","2014-10-24",0.029353,0.033,9,31,5.641667,13.6,17,12,13,8,6.541667,NA,59,66,15,48.104167,64.6,6
"866","2014-10-24",0.029353,0.033,9,31,5.641667,13.6,17,12,13,8,6.541667,NA,58.272727,66,16,48.104167,64.6,6
"867","2014-10-25",0.031118,0.043,9,40,11.854167,27.3,23,25,16,21,8.5,NA,61.216667,71.2,15,45.995833,60.4,6
"868","2014-10-25",0.031118,0.043,9,40,11.854167,27.3,23,25,16,21,8.5,NA,60.954545,71,14,45.995833,60.4,6
"869","2014-10-26",0.023471,0.04,9,37,8.729167,30.9,22,28,15,0,5.291667,NA,61.683333,68.2,15,35.3625,61.5,0
"870","2014-10-26",0.023471,0.04,9,37,8.729167,30.9,22,28,15,0,5.291667,NA,61.090909,68,15,35.3625,61.5,0
"871","2014-10-27",0.0266,0.033,9,31,21.595238,36.7,7,34,19,8,7.708333,NA,59.204167,69.1,14,42.441667,64.6,4
"872","2014-10-27",0.0266,0.033,9,31,21.595238,36.7,7,34,19,8,7.708333,NA,57.45,69,15,42.441667,64.6,4
"873","2014-10-28",0.034588,0.04,13,37,14.959091,26.8,7,25,19,19,13.416667,NA,67.6625,79.2,15,50.933333,63.2,23
"874","2014-10-28",0.034588,0.04,13,37,14.959091,26.8,7,25,19,19,13.416667,NA,67.5,78,15,50.933333,63.2,23
"875","2014-10-29",0.010353,0.025,8,23,15.104167,40.2,6,38,25,5,11,NA,60.179167,68.5,0,72.479167,84.8,23
"876","2014-10-29",0.010353,0.025,8,23,15.104167,40.2,6,38,25,5,11,NA,58.909091,66,2,72.479167,84.8,23
"877","2014-10-30",0.0049,0.018,8,17,11.25,18.2,23,17,10,5,6.041667,NA,52.325,57.2,13,61.058333,84.8,0
"878","2014-10-30",0.0049,0.018,8,17,11.25,18.2,23,17,10,5,6.041667,NA,51.681818,58,14,61.058333,84.8,0
"879","2014-10-31",0.012059,0.017,10,16,16.875,27.3,17,25,11,7,7.583333,NA,49.8125,53.6,12,56.941667,72.7,6
"880","2014-10-31",0.012059,0.017,10,16,16.875,27.3,17,25,11,7,7.583333,NA,48.772727,54,12,56.941667,72.7,6
"881","2014-11-01",0.021471,0.024,18,22,5.204167,10.1,0,9,16,3,4.791667,NA,49.041667,51.1,16,61.345833,71.1,6
"882","2014-11-01",0.021471,0.024,18,22,5.204167,10.1,0,9,16,3,4.791667,NA,48.090909,50,14,61.345833,71.1,6
"883","2014-11-02",0.031412,0.033,12,31,1.979167,4.9,22,4,6,17,3.083333,NA,45.658333,50,15,43.5375,59.4,5
"884","2014-11-02",0.031412,0.033,12,31,1.979167,4.9,22,4,6,17,3.083333,NA,44.636364,49,15,43.5375,59.4,5
"885","2014-11-03",0.019529,0.035,8,32,12.7875,40.1,17,38,10,21,4.958333,NA,51.620833,60.8,15,31.554167,46.2,4
"886","2014-11-03",0.019529,0.035,8,32,12.7875,40.1,17,38,10,21,4.958333,NA,51.045455,60,15,31.554167,46.2,4
"887","2014-11-04",0.017647,0.023,19,21,32.386364,41.2,10,39,28,20,14.791667,NA,58.095833,66.9,15,42.1875,60,4
"888","2014-11-04",0.017647,0.023,19,21,32.386364,41.2,10,39,28,20,14.791667,NA,57.590909,67,13,42.1875,60,4
"889","2014-11-05",0.011588,0.023,10,21,25.8125,40,19,38,21,23,13.083333,NA,60.279167,65.7,13,50.2625,82.6,23
"890","2014-11-05",0.011588,0.023,10,21,25.8125,40,19,38,21,23,13.083333,NA,58.909091,65,14,50.2625,82.6,23
"891","2014-11-06",0.021882,0.027,18,25,16.0375,32.8,0,30,29,10,16.708333,NA,56.3625,62.6,13,77.045833,89.5,7
"892","2014-11-06",0.021882,0.027,18,25,16.0375,32.8,0,30,29,10,16.708333,NA,54.95,62,14,77.045833,89.5,7
"893","2014-11-07",0.022647,0.027,13,25,5.420833,12.6,23,11,6,23,2.916667,NA,49.1625,52.9,10,51.0375,70.3,6
"894","2014-11-07",0.022647,0.027,13,25,5.420833,12.6,23,11,6,23,2.916667,NA,48,53,10,51.0375,70.3,6
"895","2014-11-08",0.019941,0.028,10,26,10.5,22.8,7,21,18,22,6.375,NA,44.691667,51.1,15,47.241667,58.3,6
"896","2014-11-08",0.019941,0.028,10,26,10.5,22.8,7,21,18,22,6.375,NA,44,51,15,47.241667,58.3,6
"897","2014-11-12",0.017588,0.023,8,21,9.816667,14,21,13,22,7,9.25,NA,57.4375,63.1,10,61.7875,89.6,3
"898","2014-11-12",0.017588,0.023,8,21,9.816667,14,21,13,22,7,9.25,NA,56.5,63,10,61.7875,89.6,3
"899","2014-11-13",0.012588,0.017,8,16,11.616667,16.7,7,15,21,23,10.541667,NA,40.904167,44.4,13,59.691667,83.2,20
"900","2014-11-13",0.012588,0.017,8,16,11.616667,16.7,7,15,21,23,10.541667,NA,39.65,44,12,59.691667,83.2,20
"901","2014-11-14",0.018176,0.023,9,21,8.429167,15.5,23,14,17,5,10.041667,NA,36.516667,39,13,49.595833,73.7,0
"902","2014-11-14",0.018176,0.023,9,21,8.429167,15.5,23,14,17,5,10.041667,NA,35.863636,40,15,49.595833,73.7,0
"903","2014-11-15",0.016,0.029,9,27,15.504167,40.6,22,38,20,22,9.666667,NA,36.079167,42.1,14,46.895833,56.7,6
"904","2014-11-15",0.016,0.029,9,27,15.504167,40.6,22,38,20,22,9.666667,NA,35.636364,42,14,46.895833,56.7,6
"905","2014-11-16",0.016059,0.026,9,24,17.004167,35.5,20,33,23,21,13.625,NA,41.283333,45.5,15,53.079167,76.6,21
"906","2014-11-16",0.016059,0.026,9,24,17.004167,35.5,20,33,23,21,13.625,NA,40.545455,45,15,53.079167,76.6,21
"907","2014-11-17",0.015471,0.026,21,24,14.029167,26.7,9,25,17,0,10.416667,NA,44.154167,49.1,17,76.479167,89.6,11
"908","2014-11-17",0.015471,0.026,21,24,14.029167,26.7,9,25,17,0,10.416667,NA,42.909091,48,17,76.479167,89.6,11
"909","2014-11-18",0.026059,0.031,9,29,6.213636,13.6,7,12,11,4,6.583333,NA,29.166667,38.7,0,36.225,47.6,0
"910","2014-11-18",0.026059,0.031,9,29,6.213636,13.6,7,12,11,4,6.583333,NA,27.727273,33,2,36.225,47.6,0
"911","2014-11-19",0.025412,0.027,9,25,12.704167,29.8,7,27,8,18,6.166667,NA,30.366667,37.9,23,36.0375,43.6,7
"912","2014-11-19",0.025412,0.027,9,25,12.704167,29.8,7,27,8,18,6.166667,NA,29.863636,37,23,36.0375,43.6,7
"913","2014-11-20",0.028353,0.033,12,31,12.845833,25.5,9,24,16,8,9.434783,NA,41.641667,52.7,15,35.591667,43.4,7
"914","2014-11-20",0.028353,0.033,12,31,12.845833,25.5,9,24,16,8,9.434783,NA,41.227273,53,14,35.591667,43.4,7
"915","2014-11-21",0.015059,0.031,9,29,12.9,40.2,22,38,13,4,10.272727,NA,32.608333,35.2,0,35.9875,43.1,3
"916","2014-11-21",0.015059,0.031,9,29,12.9,40.2,22,38,13,4,10.272727,NA,31.454545,35,14,35.9875,43.1,3
"917","2014-11-25",0.009765,0.023,7,21,13.404167,34,17,32,9,23,6.2,NA,55.670833,66.2,0,48.1625,75,3
"918","2014-11-25",0.009765,0.023,7,21,13.404167,34,17,32,9,23,6.2,NA,54,63,2,48.1625,75,3
"919","2014-11-26",0.007,0.008,7,7,18.125,32.4,0,30,16,0,7.458333,NA,39.9375,50.2,0,79.8,89.7,12
"920","2014-11-26",0.007,0.008,7,7,18.125,32.4,0,30,16,0,7.458333,NA,38.090909,48,2,79.8,89.7,12
"921","2014-11-27",0.017059,0.021,23,19,9.320833,14.1,7,13,17,20,10.958333,NA,39.008333,43.9,14,68.720833,82.9,0
"922","2014-11-27",0.017059,0.021,23,19,9.320833,14.1,7,13,17,20,10.958333,NA,38.545455,43,14,68.720833,82.9,0
"923","2014-11-28",0.015941,0.026,8,24,8.570833,29.1,23,27,18,21,7.541667,NA,34.883333,37.2,14,52.808333,68.1,10
"924","2014-11-28",0.015941,0.026,8,24,8.570833,29.1,23,27,18,21,7.541667,NA,34.045455,37,15,52.808333,68.1,10
"925","2014-11-29",0.022235,0.025,9,23,16.758333,31.7,2,29,18,7,12.208333,NA,39.495833,46.8,17,50.308333,60,4
"926","2014-11-29",0.022235,0.025,9,23,16.758333,31.7,2,29,18,7,12.208333,NA,39,45,14,50.308333,60,4
"927","2014-11-30",0.022118,0.025,9,23,13.2375,32.9,18,30,20,7,12.916667,NA,52.158333,63.9,15,52.170833,62.4,7
"928","2014-11-30",0.022118,0.025,9,23,13.2375,32.9,18,30,20,7,12.916667,NA,51.681818,63,15,52.170833,62.4,7
"929","2014-12-01",0.016857,0.021,20,19,16.513636,33,16,31,17,4,10.166667,NA,56.658333,68.7,15,61.2,78.6,18
"930","2014-12-01",0.016857,0.021,20,19,16.513636,33,16,31,17,4,10.166667,NA,55.454545,69,14,61.2,78.6,18
"931","2014-12-02",0.003588,0.01,7,9,18.3125,29.7,22,27,12,10,7.333333,NA,36.858333,43.5,0,82.35,89.8,21
"932","2014-12-02",0.003588,0.01,7,9,18.3125,29.7,22,27,12,10,7.333333,NA,35.272727,40,2,82.35,89.8,21
"933","2014-12-03",0.012412,0.022,19,20,12.758333,26.8,0,25,12,14,8,NA,44.566667,51.4,15,77.8375,88.9,1
"934","2014-12-03",0.012412,0.022,19,20,12.758333,26.8,0,25,12,14,8,NA,43.818182,51,16,77.8375,88.9,1
"935","2014-12-04",0.008882,0.016,8,15,16.495833,29.2,19,27,20,15,10.958333,NA,41.275,43.7,14,51.145833,60,7
"936","2014-12-04",0.008882,0.016,8,15,16.495833,29.2,19,27,20,15,10.958333,NA,40.5,44,14,51.145833,60,7
"937","2014-12-05",0.004824,0.009,8,8,22.15,29.9,17,27,22,9,15.791667,NA,40.679167,42.3,23,68.745833,83.2,23
"938","2014-12-05",0.004824,0.009,8,8,22.15,29.9,17,27,22,9,15.791667,NA,39.727273,41,18,68.745833,83.2,23
"939","2014-12-06",0.006941,0.019,23,18,14.904167,23.3,17,22,21,5,14.208333,NA,45.920833,50.4,17,82.370833,89.8,16
"940","2014-12-06",0.006941,0.019,23,18,14.904167,23.3,17,22,21,5,14.208333,NA,45,49,16,82.370833,89.8,16
"941","2014-12-07",0.024059,0.029,9,27,6.116667,13.2,18,12,12,4,6.75,NA,40.929167,46.8,14,46.566667,74.4,0
"942","2014-12-07",0.024059,0.029,9,27,6.116667,13.2,18,12,12,4,6.75,NA,39.727273,46,13,46.566667,74.4,0
"943","2014-12-08",0.009941,0.015,9,14,20.770833,27.8,8,25,17,23,8.041667,NA,33.741667,35.4,15,56.9625,86.1,23
"944","2014-12-08",0.009941,0.015,9,14,20.770833,27.8,8,25,17,23,8.041667,NA,32.863636,35,15,56.9625,86.1,23
"945","2014-12-09",0.018647,0.025,22,23,12.683333,18,8,17,14,0,5.833333,NA,38.529167,45,23,82.541667,88.3,7
"946","2014-12-09",0.018647,0.025,22,23,12.683333,18,8,17,14,0,5.833333,NA,37.863636,44,23,82.541667,88.3,7
"947","2014-12-10",0.020941,0.023,22,21,5,10.1,7,9,10,5,6.083333,NA,42.304167,46,11,58.479167,67.3,7
"948","2014-12-10",0.020941,0.023,22,21,5,10.1,7,9,10,5,6.083333,NA,41.545455,46,11,58.479167,67.3,7
"949","2014-12-11",0.025235,0.027,17,25,6.516667,10.9,7,9,8,1,5.25,NA,37.975,41,20,42.320833,55.4,13
"950","2014-12-11",0.025235,0.027,17,25,6.516667,10.9,7,9,8,1,5.25,NA,37.272727,40,17,42.320833,55.4,13
"951","2014-12-12",0.014647,0.022,9,20,8.852381,16.1,23,15,22,22,12.083333,NA,39.3375,42.1,15,45.954167,55.9,19
"952","2014-12-12",0.014647,0.022,9,20,8.852381,16.1,23,15,22,22,12.083333,NA,38.636364,42,15,45.954167,55.9,19
"953","2014-12-13",0.011059,0.014,9,13,15.108333,29.7,7,27,29,8,20.125,NA,39.254167,45,15,57.6875,66,7
"954","2014-12-13",0.011059,0.014,9,13,15.108333,29.7,7,27,29,8,20.125,NA,38.863636,45,16,57.6875,66,7
"955","2014-12-14",0.015529,0.024,11,22,13.991667,29.9,7,27,21,10,8,NA,44.779167,52,15,62.479167,72.2,6
"956","2014-12-14",0.015529,0.024,11,22,13.991667,29.9,7,27,21,10,8,NA,43.909091,51,14,62.479167,72.2,6
"957","2014-12-15",0.006294,0.016,9,15,22.945833,29,20,27,18,22,11.208333,NA,47.85,56.3,14,66.804167,81.8,23
"958","2014-12-15",0.006294,0.016,9,15,22.945833,29,20,27,18,22,11.208333,NA,47.227273,57,15,66.804167,81.8,23
"959","2014-12-16",0.006882,0.01,15,9,22.504167,30,10,28,30,20,21.041667,NA,42.966667,46.9,16,86.095833,88.5,13
"960","2014-12-16",0.006882,0.01,15,9,22.504167,30,10,28,30,20,21.041667,NA,42,46,17,86.095833,88.5,13
