Date.Local,phi.ozone.Mean,phi.ozone.Max.Value,phi.ozone.Max.Hour,phi.ozone.AQI,phi.nitrogen.Mean,phi.nitrogen.Max.Value,phi.nitrogen.Max.Hour,phi.nitrogen.AQI,phi.pm.Max.Value,phi.pm.Max.Hour,phi.pm.Mean,phi.pm.AQI
11/9/07,0.003647,0.007,9,6,32.75,38,7,36,20.9,0,20.9,70
11/10/07,0.008588,0.013,8,12,18.208333,26,0,25,10.4,0,10.4,43
11/11/07,0.010235,0.023,8,21,22.166667,44,19,42,11.1,0,11.1,46
11/12/07,0.004,0.008,9,7,29,38,0,36,24.5,0,24.5,77
11/13/07,0.002471,0.004,8,4,29.375,38,21,36,32.9,0,32.9,95
11/14/07,0.003706,0.012,23,11,31.291667,42,23,40,32.5,0,32.5,94
11/14/07,0.003706,0.012,23,11,31.291667,42,23,40,31.8,0,31.8,92
11/15/07,0.010294,0.016,8,15,21.375,43,0,41,13.7,0,13.7,54
11/16/07,0.013588,0.018,9,17,8.958333,13,22,12,2.9,0,2.9,12
11/17/07,0.007353,0.015,8,14,12.166667,18,19,17,11.1,0,11.1,46
11/18/07,0.011882,0.016,8,15,11.958333,17,4,16,11.8,0,11.8,49
11/19/07,0.001588,0.004,7,4,14.15,18,13,17,9.6,0,9.6,40
11/20/07,0.001706,0.003,7,3,15.913043,20,8,19,16.7,0,16.7,61
11/21/07,0.003941,0.01,23,9,16.875,24,17,23,35.4,0,35.4,100
11/21/07,0.003941,0.01,23,9,16.875,24,17,23,35.6,0,35.6,101
11/22/07,0.019412,0.023,8,21,8.833333,22,1,21,17,0,17,61
11/26/07,0.006769,0.013,23,12,12.833333,16,11,15,20,0,20,68
11/26/07,0.006769,0.013,23,12,12.833333,16,11,15,17.8,0,17.8,63
11/27/07,0.012,0.018,8,17,8,15,18,14,7.3,0,7.3,30
11/28/07,0.007,0.018,7,17,11.166667,19,18,18,8.3,0,8.3,35
11/29/07,0.010824,0.02,21,19,16.875,23,17,22,13.8,0,13.8,55
11/30/07,0.006706,0.014,8,13,11.333333,17,7,16,12,0,12,50
12/1/07,0.023471,0.027,8,25,8.75,18,1,17,7.5,0,7.5,31
12/2/07,0.004235,0.012,7,11,19.833333,45,20,42,11.2,0,11.2,47
12/2/07,0.004235,0.012,7,11,19.833333,45,20,42,13.2,0,13.2,53
12/3/07,0.021647,0.03,21,28,30.357143,48,2,45,8.4,0,8.4,35
12/4/07,0.019353,0.025,7,23,24,34,23,32,2.9,0,2.9,12
12/5/07,0.008294,0.018,22,17,47,59,18,56,9.1,0,9.1,38
12/6/07,0.008529,0.02,8,19,23.416667,48,7,45,6.2,0,6.2,26
12/7/07,0.003176,0.005,7,5,27.916667,34,9,32,20,0,20,68
12/8/07,0.005294,0.009,23,8,19.583333,23,0,22,23.5,0,23.5,75
12/9/07,0.002941,0.009,7,8,18.666667,24,23,23,22.5,0,22.5,73
12/10/07,0.002,0.002,7,2,17.5,24,7,23,20.5,0,20.5,69
12/11/07,0.001412,0.002,7,2,11.5,16,18,15,16.8,0,16.8,61
12/12/07,0.014118,0.02,21,19,13.875,17,2,16,19.4,0,19.4,66
12/13/07,0.004118,0.007,7,6,18.708333,25,9,24,6,0,6,25
12/14/07,0.009118,0.012,11,11,18.125,24,0,23,18,0,18,63
12/15/07,0.020294,0.025,23,23,10.666667,18,0,17,6,0,6,25
12/15/07,0.020294,0.025,23,23,10.666667,18,0,17,6.5,0,6.5,27
12/16/07,0.020765,0.029,22,27,14.583333,41,14,39,3.4,0,3.4,14
12/17/07,0.017176,0.03,7,28,9.666667,21,23,20,4.4,0,4.4,18
12/18/07,0.005588,0.013,8,12,31.541667,60,21,57,18.9,0,18.9,65
12/19/07,0.004647,0.009,8,8,51.041667,62,18,60,18.1,0,18.1,64
12/20/07,0.007294,0.016,9,15,44.083333,63,18,61,20.2,0,20.2,68
12/20/07,0.007294,0.016,9,15,44.083333,63,18,61,20,0,20,68
12/21/07,0.00925,0.013,22,12,37.583333,52,0,49,13.3,0,13.3,54
12/22/07,0.007941,0.012,7,11,30.958333,46,22,43,11.6,0,11.6,48
12/23/07,0.024529,0.027,11,25,24.041667,44,0,42,5.4,0,5.4,23
12/24/07,0.009176,0.019,8,18,31.166667,54,17,51,4.7,0,4.7,20
12/25/07,0.007,0.015,9,14,29.125,40,23,38,12.6,0,12.6,52
12/26/07,0.002706,0.004,22,4,34.75,41,3,39,15.9,0,15.9,59
12/26/07,0.002706,0.004,22,4,34.75,41,3,39,15.8,0,15.8,59
12/27/07,0.002529,0.004,7,4,35.583333,48,17,45,15.9,0,15.9,59
12/28/07,0.010059,0.012,19,11,43.458333,88,9,87,25.9,0,25.9,80
12/29/07,0.008588,0.014,9,13,29.708333,48,20,45,10.6,0,10.6,44
12/30/07,0.008294,0.01,15,9,32.791667,44,5,42,13.5,0,13.5,54
12/31/07,0.0065,0.01,8,9,36.625,57,19,54,17.9,0,17.9,63
1/1/08,0.020059,0.023,10,21,22.958333,41,0,39,14.2,0,14.2,55
1/1/08,0.020059,0.023,10,21,22.958333,41,0,39,12.8,0,12.8,52
1/2/08,0.027882,0.03,17,28,14.75,28,7,26,6.2,0,6.2,26
1/3/08,0.012765,0.025,8,23,18.375,39,23,37,4.9,0,4.9,20
1/4/08,0.004059,0.008,7,7,34.125,42,1,40,16,0,16,59
1/5/08,0.002882,0.005,8,5,33.958333,36,5,34,25.3,0,25.3,79
1/6/08,0.002412,0.004,7,4,32.458333,39,22,37,32.7,0,32.7,94
1/7/08,0.001471,0.002,7,2,42.083333,57,7,54,34.5,0,34.5,98
1/7/08,0.001471,0.002,7,2,42.083333,57,7,54,33.4,0,33.4,96
1/8/08,0.011059,0.015,22,14,31.125,51,7,48,23,0,23,74
1/9/08,0.011909,0.016,13,15,17.181818,28,22,26,6.7,0,6.7,28
1/10/08,0.012882,0.021,20,19,24.458333,40,7,38,7.3,0,7.3,30
1/11/08,0.003882,0.006,22,6,25.5,40,11,38,11.7,0,11.7,49
1/12/08,0.008765,0.015,9,14,18.875,27,18,25,11.5,0,11.5,48
1/13/08,0.022412,0.025,11,23,18.083333,31,7,29,9.1,0,9.1,38
1/13/08,0.022412,0.025,11,23,18.083333,31,7,29,7.6,0,7.6,32
1/14/08,0.008353,0.012,7,11,18.875,28,12,26,7.4,0,7.4,31
1/15/08,0.008647,0.01,18,9,18.409091,26,7,25,13.4,0,13.4,54
1/16/08,0.011176,0.02,9,19,19.416667,31,18,29,10.7,0,10.7,45
1/17/08,0.011941,0.017,19,16,27.25,35,7,33,8,0,8,33
1/18/08,0.011706,0.015,9,14,23,34,18,32,8.8,0,8.8,37
1/19/08,0.011235,0.016,23,15,20.375,28,19,26,12.9,0,12.9,53
1/19/08,0.011235,0.016,23,15,20.375,28,19,26,14,0,14,55
1/20/08,0.021059,0.025,8,23,10.583333,20,0,19,10.9,0,10.9,45
1/21/08,0.010471,0.02,9,19,21.083333,35,22,33,12.5,0,12.5,52
1/22/08,0.004412,0.009,9,8,30.521739,34,6,32,13.2,0,13.2,53
1/23/08,0.010882,0.02,9,19,24.375,33,20,31,NA,NA,NA,NA
1/24/08,0.015412,0.021,20,19,28.791667,49,5,46,NA,NA,NA,NA
1/25/08,0.010824,0.02,8,19,22.125,37,19,35,12.4,0,12.4,52
1/26/08,0.012529,0.018,9,17,25.875,34,0,32,13.7,0,13.7,54
1/27/08,0.011824,0.018,9,17,25.75,37,6,35,18,0,18,63
1/28/08,0.009471,0.018,9,17,22.041667,36,18,34,22.1,0,22.1,72
1/29/08,0.011333,0.013,9,12,38.727273,54,6,51,40.1,0,40.1,112
1/31/08,0.006364,0.01,13,9,23.458333,36,23,34,8.9,0,8.9,37
1/31/08,0.006364,0.01,13,9,23.458333,36,23,34,8.5,0,8.5,35
2/1/08,0.008588,0.013,7,12,24.26087,39,18,37,6.8,0,6.8,28
2/2/08,0.005294,0.011,8,10,18.75,29,21,27,15.2,0,15.2,58
2/3/08,0.005706,0.007,18,6,30.333333,44,18,42,34.6,0,34.6,98
2/4/08,0.008824,0.013,12,12,25.166667,32,6,30,23.1,0,23.1,74
2/5/08,0.002471,0.004,7,4,30.166667,46,6,43,30,0,30,89
2/6/08,0.012412,0.023,22,21,25.583333,35,17,33,18,0,18,63
2/6/08,0.012412,0.023,22,21,25.583333,35,17,33,16.6,0,16.6,60
2/7/08,0.008706,0.012,9,11,15.555556,24,20,23,5,0,5,21
2/8/08,0.006529,0.012,9,11,21.291667,31,21,29,12.2,0,12.2,51
2/9/08,0.004765,0.009,10,8,27.041667,37,5,35,25.6,0,25.6,79
2/10/08,0.028235,0.03,11,28,14.958333,33,5,31,11.3,0,11.3,47
2/11/08,0.018176,0.023,8,21,13.791667,23,19,22,7.9,0,7.9,33
2/12/08,0.007176,0.011,8,10,22,30,22,28,12,0,12,50
2/12/08,0.007176,0.011,8,10,22,30,22,28,11.1,0,11.1,46
2/13/08,0.010882,0.026,23,24,30.583333,50,9,47,9.1,0,9.1,38
2/14/08,0.012529,0.024,7,22,17.833333,40,22,38,9.1,0,9.1,38
2/15/08,0.012882,0.023,23,21,26.958333,44,0,42,22.1,0,22.1,72
2/16/08,0.014882,0.028,8,26,17.333333,41,21,39,NA,NA,NA,NA
2/17/08,0.022412,0.027,22,25,22.625,37,1,35,10,0,10,42
2/18/08,0.014941,0.019,13,18,12.708333,25,22,24,8.7,0,8.7,36
2/18/08,0.014941,0.019,13,18,12.708333,25,22,24,8.3,0,8.3,35
2/19/08,0.021294,0.024,8,22,15.833333,26,5,25,7.8,0,7.8,33
2/20/08,0.013706,0.019,7,18,21.5,33,17,31,12.5,0,12.5,52
2/21/08,0.017412,0.023,8,21,19.208333,31,20,29,11.5,0,11.5,48
2/22/08,0.004941,0.009,7,8,27.166667,37,19,35,11.5,0,11.5,48
2/23/08,0.013235,0.018,20,17,21.125,32,0,30,14.1,0,14.1,55
2/24/08,0.019765,0.034,9,31,24.333333,48,21,45,17,0,17,61
2/24/08,0.019765,0.034,9,31,24.333333,48,21,45,18,0,18,63
2/25/08,0.011882,0.022,10,20,37.083333,55,23,52,30.9,0,30.9,91
2/26/08,0.009412,0.014,10,13,32.090909,50,0,47,32.9,0,32.9,95
2/27/08,0.027235,0.03,20,28,14.25,21,6,20,9.4,0,9.4,39
2/28/08,0.022588,0.027,8,25,13.458333,22,20,21,5.1,0,5.1,21
2/29/08,0.024706,0.031,22,29,22.541667,39,6,37,10.5,0,10.5,44
3/1/08,0.029706,0.032,22,30,14.958333,33,7,31,11,0,11,46
3/1/08,0.029706,0.032,22,30,14.958333,33,7,31,11.5,0,11.5,48
3/2/08,0.018765,0.033,9,31,17.208333,41,20,39,10.6,0,10.6,44
3/3/08,0.026235,0.029,11,27,30.416667,49,1,46,15.7,0,15.7,59
3/4/08,0.025647,0.034,20,31,19.5,36,14,34,9.7,0,9.7,40
3/5/08,0.019059,0.023,16,21,12.625,22,5,21,6,0,6,25
3/7/08,0.016182,0.025,13,23,26.958333,41,6,39,14.2,0,14.2,55
3/7/08,0.016182,0.025,13,23,26.958333,41,6,39,13.9,0,13.9,55
3/8/08,0.021118,0.032,21,30,18.041667,26,11,25,7,0,7,29
3/9/08,0.028706,0.031,7,29,9.833333,18,20,17,6,0,6,25
3/10/08,0.013353,0.023,9,21,29.5,48,6,45,16.5,0,16.5,60
3/11/08,0.025,0.029,11,27,27.454545,42,0,40,22.4,0,22.4,73
3/12/08,0.025706,0.032,12,30,21,35,5,33,16,0,16,59
3/13/08,0.023059,0.028,11,26,26.625,49,6,46,11.3,0,11.3,47
3/13/08,0.023059,0.028,11,26,26.625,49,6,46,12.2,0,12.2,51
3/14/08,0.034,0.04,14,37,23.875,43,5,41,17.5,0,17.5,62
3/15/08,0.034118,0.037,12,34,11.666667,18,20,17,9.5,0,9.5,40
3/16/08,0.031824,0.035,20,32,8.375,13,11,12,4.7,0,4.7,20
3/17/08,0.023118,0.033,8,31,13.454545,29,19,27,3.5,0,3.5,15
3/18/08,0.027118,0.032,19,30,24.25,44,6,42,5.9,0,5.9,25
3/19/08,0.013,0.02,21,19,30.333333,47,14,44,11,0,11,46
3/19/08,0.013,0.02,21,19,30.333333,47,14,44,11.1,0,11.1,46
3/20/08,0.032235,0.035,14,32,9.416667,30,0,28,5.7,0,5.7,24
3/21/08,0.029941,0.034,23,31,12.333333,33,20,31,4.8,0,4.8,20
3/22/08,0.034765,0.038,21,35,11.208333,17,19,16,3.8,0,3.8,16
3/23/08,0.026529,0.039,9,36,15.5,44,22,42,4,0,4,17
3/24/08,0.030176,0.033,20,31,20.958333,36,0,34,6.1,0,6.1,25
3/25/08,0.033059,0.035,15,32,16.791667,37,6,35,7.2,0,7.2,30
3/25/08,0.033059,0.035,15,32,16.791667,37,6,35,8.2,0,8.2,34
3/26/08,0.018941,0.031,10,29,26.833333,52,19,49,16.5,0,16.5,60
3/27/08,0.017059,0.025,19,23,28.333333,46,6,43,14.5,0,14.5,56
3/28/08,0.021529,0.035,20,32,23.541667,39,12,37,20.8,0,20.8,69
3/29/08,0.032529,0.036,10,33,10.166667,18,6,17,6.2,0,6.2,26
3/30/08,0.032235,0.035,12,32,8.666667,15,6,14,5.5,0,5.5,23
3/31/08,0.024727,0.028,18,26,20.090909,33,14,31,7,0,7,29
3/31/08,0.024727,0.028,18,26,20.090909,33,14,31,7.8,0,7.8,33
4/1/08,0.024176,0.035,22,32,16.434783,25.6,6,24,8.6,0,8.6,36
4/2/08,0.031824,0.039,10,36,10.833333,29.9,21,27,6.8,0,6.8,28
4/3/08,0.032235,0.035,10,32,20.375,54.7,6,51,7,0,7,29
4/4/08,0.008235,0.015,9,14,25.725,38,7,36,13.2,0,13.2,53
4/5/08,0.03,0.033,12,31,16.545833,33.8,0,31,12.5,0,12.5,52
4/6/08,0.033294,0.035,19,32,7.645833,11.5,2,10,6.4,0,6.4,27
4/6/08,0.033294,0.035,19,32,7.645833,11.5,2,10,6.4,0,6.4,27
4/7/08,0.031706,0.033,12,31,10.533333,15.6,7,14,8.3,0,8.3,35
4/8/08,0.029588,0.033,17,31,12.883333,20.2,7,19,10.5,0,10.5,44
4/9/08,0.019353,0.024,10,22,13.2125,20.1,16,19,8.1,0,8.1,34
4/10/08,0.026235,0.036,12,33,22.691667,54.3,21,51,15,0,15,57
4/11/08,0.016588,0.027,12,25,19.425,27.8,2,25,11.6,0,11.6,48
4/12/08,0.032765,0.039,20,36,17.5,29.9,19,27,11.4,0,11.4,48
4/12/08,0.032765,0.039,20,36,17.5,29.9,19,27,11,0,11,46
4/13/08,0.031824,0.037,20,34,5.970833,9.2,20,8,5.1,0,5.1,21
4/14/08,0.031941,0.033,10,31,10.1,23.7,6,22,3.8,0,3.8,16
4/15/08,0.029176,0.041,11,38,11.829167,28.4,22,26,5.7,0,5.7,24
4/16/08,0.0195,0.029,10,27,24.733333,43.6,23,41,7.7,0,7.7,32
4/17/08,0.027706,0.043,11,40,32.909524,51.7,22,48,11.3,0,11.3,47
4/18/08,0.032941,0.047,14,44,35.595833,51.1,9,48,20,0,20,68
4/18/08,0.032941,0.047,14,44,35.595833,51.1,9,48,20.9,0,20.9,70
4/19/08,0.052706,0.064,12,80,26.45,58.4,1,55,30,0,30,89
4/20/08,0.030529,0.034,18,31,5.358333,7.5,0,7,13.9,0,13.9,55
4/21/08,0.023176,0.027,17,25,17.970833,38.2,6,36,NA,NA,NA,NA
4/22/08,0.024176,0.031,13,29,11.804167,30.5,5,28,NA,NA,NA,NA
4/23/08,0.022588,0.032,12,30,22.333333,32.4,6,30,13.9,0,13.9,55
4/24/08,0.029471,0.044,11,41,23.45,57.7,20,54,13,0,13,53
4/24/08,0.029471,0.044,11,41,23.45,57.7,20,54,12.5,0,12.5,52
4/25/08,0.040235,0.047,13,44,16.791667,29.6,6,27,13.2,0,13.2,53
4/26/08,0.037353,0.043,19,40,7.433333,12.5,6,11,11.6,0,11.6,48
4/27/08,0.025471,0.027,7,25,5.179167,8.9,10,8,6.7,0,6.7,28
4/28/08,0.007353,0.012,23,11,15.831818,31.4,19,29,7,0,7,29
4/29/08,0.024,0.03,11,28,11.8,21,19,20,6.7,0,6.7,28
4/30/08,0.021769,0.032,11,30,16.092308,32.3,6,30,10,0,10,42
4/30/08,0.021769,0.032,11,30,16.092308,32.3,6,30,11.2,0,11.2,47
5/1/08,0.032417,0.037,12,34,NA,NA,NA,NA,12.9,0,12.9,53
5/2/08,0.036882,0.043,23,40,NA,NA,NA,NA,17.5,0,17.5,62
5/3/08,0.032941,0.036,12,33,NA,NA,NA,NA,15.4,0,15.4,58
5/4/08,0.029059,0.034,11,31,NA,NA,NA,NA,9.7,0,9.7,40
5/5/08,0.023706,0.035,11,32,NA,NA,NA,NA,NA,NA,NA,NA
5/6/08,0.026529,0.049,10,45,NA,NA,NA,NA,13.5,0,13.5,54
5/6/08,0.026529,0.049,10,45,NA,NA,NA,NA,13.2,0,13.2,53
5/7/08,0.045059,0.051,14,47,NA,NA,NA,NA,18.5,0,18.5,64
5/8/08,0.018235,0.024,10,22,NA,NA,NA,NA,18.5,0,18.5,64
5/9/08,0.014706,0.02,7,19,NA,NA,NA,NA,5.6,0,5.6,23
5/10/08,0.012471,0.02,10,19,NA,NA,NA,NA,6.4,0,6.4,27
5/11/08,0.031941,0.037,20,34,NA,NA,NA,NA,7.2,0,7.2,30
5/12/08,0.019824,0.025,21,23,NA,NA,NA,NA,4.6,0,4.6,19
5/12/08,0.019824,0.025,21,23,NA,NA,NA,NA,5.1,0,5.1,21
5/13/08,0.030412,0.037,14,34,NA,NA,NA,NA,4.7,0,4.7,20
5/14/08,0.025824,0.035,12,32,24.466667,27.8,20,25,9,0,9,38
5/15/08,0.034588,0.04,12,37,19.718182,32.4,5,30,13.3,0,13.3,54
5/16/08,0.027235,0.03,9,28,17.313043,36.3,7,34,7.6,0,7.6,32
5/17/08,0.035588,0.039,11,36,14.508333,24,18,23,8.4,0,8.4,35
5/18/08,0.026412,0.031,7,29,18.408333,49,19,46,10.5,0,10.5,44
5/18/08,0.026412,0.031,7,29,18.408333,49,19,46,11.8,0,11.8,49
5/19/08,0.019412,0.031,12,29,17.7375,41.2,23,39,7.7,0,7.7,32
5/20/08,0.008647,0.015,7,14,28.2125,39.3,0,37,13.2,0,13.2,53
5/21/08,0.027294,0.032,11,30,21.3125,32.6,7,30,13,0,13,53
5/22/08,0.011706,0.016,8,15,16.126087,28.8,6,26,7,0,7,29
5/23/08,0.020882,0.025,11,23,13.783333,32.8,21,30,8.4,0,8.4,35
5/24/08,0.028353,0.031,11,29,10.695833,22.8,20,21,5.8,0,5.8,24
5/24/08,0.028353,0.031,11,29,10.695833,22.8,20,21,4.1,0,4.1,17
5/25/08,0.030647,0.036,12,33,10.669565,22,20,21,6.1,0,6.1,25
5/26/08,0.040059,0.047,13,44,13.040909,19.1,5,18,17.2,0,17.2,62
5/27/08,0.027588,0.033,13,31,21.45,43.2,7,41,24.2,0,24.2,76
5/28/08,0.026118,0.035,12,32,10.304348,21.8,20,20,5.4,0,5.4,23
5/29/08,0.034,0.043,12,40,20.870833,33.8,6,31,10.5,0,10.5,44
5/30/08,0.048467,0.052,13,48,25.65,47.3,8,44,17.5,0,17.5,62
5/31/08,0.016941,0.021,8,19,15.526087,21.7,16,20,16.2,0,16.2,60
6/1/08,0.038882,0.043,11,40,11.2625,20.7,0,19,17,0,17,61
6/2/08,0.032235,0.037,12,34,10.552381,22,20,21,11.1,0,11.1,46
6/3/08,0.038765,0.047,13,44,17.617391,34.9,5,32,15.4,0,15.4,58
6/4/08,0.016882,0.021,21,19,24.033333,38.6,16,36,18.2,0,18.2,64
6/5/08,0.032471,0.043,20,40,14.404167,27.2,15,25,12.5,0,12.5,52
6/5/08,0.032471,0.043,20,40,14.404167,27.2,15,25,11.4,0,11.4,48
6/6/08,0.025706,0.039,12,36,19.543478,29.3,23,27,15,0,15,57
6/7/08,0.038059,0.056,11,54,26.208333,43.5,21,41,40.8,0,40.8,114
6/8/08,0.028353,0.034,11,31,14.541667,32.4,20,30,29.4,0,29.4,87
6/9/08,0.034882,0.045,12,42,14.675,26.1,20,25,26,0,26,80
6/10/08,0.043941,0.06,12,67,18.720833,35.7,7,33,31.7,0,31.7,92
6/11/08,0.033471,0.048,12,44,13.625,35.8,23,33,12.2,0,12.2,51
6/11/08,0.033471,0.048,12,44,13.625,35.8,23,33,11.3,0,11.3,47
6/12/08,0.051286,0.061,16,71,13.482609,30.6,0,28,13.5,0,13.5,54
6/13/08,0.042,0.055,11,51,20.866667,35.8,5,33,17.5,0,17.5,62
6/14/08,0.038412,0.058,11,61,18.820833,28.6,10,26,29.8,0,29.8,88
6/15/08,0.026882,0.037,12,34,13.2,21.4,1,20,16.9,0,16.9,61
6/16/08,0.034882,0.043,11,40,20.595238,37.3,9,35,NA,NA,NA,NA
6/17/08,0.027353,0.035,11,32,15.25,26.7,6,25,10.4,0,10.4,43
6/17/08,0.027353,0.035,11,32,15.25,26.7,6,25,9.7,0,9.7,40
6/18/08,0.022059,0.031,10,29,19.313043,29,5,27,13.6,0,13.6,54
6/19/08,0.021235,0.033,12,31,17.3125,38.6,21,36,9.5,0,9.5,40
6/20/08,0.035412,0.043,12,40,25.616667,45.7,7,42,22,0,22,72
6/21/08,0.048529,0.062,12,74,17.756522,34.2,6,32,37.7,0,37.7,106
6/22/08,0.035824,0.043,11,40,12.570833,15.9,19,14,35.1,0,35.1,99
6/23/08,0.038353,0.046,13,43,21.1,35.1,10,33,31.1,0,31.1,91
6/24/08,0.028,0.036,11,33,14.491304,25,21,24,16.1,0,16.1,59
6/25/08,0.038118,0.049,12,45,18.508333,28.8,23,26,20.3,0,20.3,68
6/26/08,0.031588,0.049,12,45,25.508333,48.3,23,45,30.9,0,30.9,91
6/27/08,0.032933,0.052,9,48,26.630435,56.4,0,53,25.7,0,25.7,80
6/28/08,0.033765,0.042,11,39,18.05,32.9,21,30,23.4,0,23.4,75
6/29/08,0.034059,0.043,11,40,18.475,25.5,1,24,16.8,0,16.8,61
6/30/08,0.027941,0.034,12,31,16.905,24.2,20,23,16.4,0,16.4,60
7/1/08,0.030588,0.041,11,38,15.6875,20.5,6,19,15.6,0,15.6,58
7/2/08,0.042529,0.052,13,48,15.970833,24,21,23,NA,NA,NA,NA
7/3/08,0.048588,0.06,11,67,20.578261,31.3,6,29,22.2,0,22.2,72
7/4/08,0.030412,0.039,12,36,13.45,20.1,21,19,20.9,0,20.9,70
7/5/08,0.032882,0.045,11,42,12.85,19.8,23,18,27.3,0,27.3,83
7/6/08,0.016294,0.027,8,25,12.221739,22.2,0,21,23.6,0,23.6,75
7/7/08,0.020706,0.027,12,25,16.080952,25.5,17,24,18.6,0,18.6,65
7/8/08,0.039059,0.048,11,44,18.695833,26.3,4,25,24.8,0,24.8,78
7/9/08,0.018,0.022,11,20,20.378261,28.6,8,26,17.7,0,17.7,63
7/10/08,0.025353,0.038,12,35,15.933333,33,23,31,11.5,0,11.5,48
7/11/08,0.045412,0.061,11,71,19.15,30.4,2,28,13.9,0,13.9,55
7/12/08,0.044118,0.056,11,54,16.2625,30.4,5,28,25.8,0,25.8,80
7/13/08,0.03,0.039,10,36,9.870833,12.9,21,11,11,0,11,46
7/14/08,0.022941,0.036,13,33,17.559091,32.9,23,30,11.5,0,11.5,48
7/15/08,0.041176,0.054,12,50,17.641667,33.7,0,31,23.1,0,23.1,74
7/16/08,0.049267,0.061,14,71,21.3375,41.4,7,39,19.4,0,19.4,66
7/17/08,0.042235,0.063,10,77,23.275,48.2,6,45,24.4,0,24.4,77
7/17/08,0.042235,0.063,10,77,23.275,48.2,6,45,21.9,0,21.9,72
7/18/08,0.050765,0.074,12,112,27.4875,48,23,45,34.5,0,34.5,98
7/19/08,0.032,0.049,11,45,20.016667,33.4,1,31,21.5,0,21.5,71
7/20/08,0.027765,0.038,10,35,13.425,18.8,22,17,14.5,0,14.5,56
7/21/08,0.037882,0.047,12,44,13.795455,25,23,24,20.1,0,20.1,68
7/22/08,0.049412,0.061,13,71,18.954167,26.9,7,25,NA,NA,NA,NA
7/23/08,0.030471,0.039,10,36,17.008333,27.3,18,25,17.1,0,17.1,62
7/23/08,0.030471,0.039,10,36,17.008333,27.3,18,25,17.9,0,17.9,63
7/24/08,0.025706,0.037,12,34,18.591667,29.8,7,27,11.2,0,11.2,47
7/25/08,0.033412,0.044,11,41,22.691667,37.4,7,35,14,0,14,55
7/26/08,0.041294,0.047,10,44,20.116667,34.7,4,32,21.2,0,21.2,70
7/27/08,0.020588,0.034,9,31,16.170833,30.8,23,28,16.3,0,16.3,60
7/28/08,0.035235,0.044,12,41,20.777273,34.7,9,32,25,0,25,78
7/29/08,0.039357,0.057,11,58,21.125,39,6,37,38.1,0,38.1,107
7/29/08,0.039357,0.057,11,58,21.125,39,6,37,39.8,0,39.8,112
7/30/08,0.037294,0.052,10,48,29.654167,48.6,10,45,33.7,0,33.7,96
7/31/08,0.036,0.042,12,39,25.083333,36.9,6,34,23.5,0,23.5,75
8/1/08,0.028353,0.037,12,34,25.4,62.7,23,60,17.4,0,17.4,62
8/2/08,0.034176,0.041,11,38,30.204167,67.4,0,65,20.8,0,20.8,69
8/3/08,0.020235,0.025,9,23,13.683333,21.3,2,20,7.5,0,7.5,31
8/4/08,0.026529,0.037,12,34,20.845455,44.6,23,42,9.4,0,9.4,39
8/4/08,0.026529,0.037,12,34,20.845455,44.6,23,42,11.5,0,11.5,48
8/5/08,0.044235,0.056,12,54,25.491667,49.6,5,46,20,0,20,68
8/6/08,0.028941,0.038,11,35,17.516667,30.3,5,28,21,0,21,70
8/7/08,0.034923,0.04,12,37,17.795833,30.6,6,28,12.2,0,12.2,51
8/8/08,0.023647,0.032,10,30,13.920833,21.4,21,20,8,0,8,33
8/9/08,0.020176,0.029,11,27,14.325,38.6,23,36,5.5,0,5.5,23
8/10/08,0.019824,0.028,7,26,20.179167,36.6,2,34,13.4,0,13.4,54
8/10/08,0.019824,0.028,7,26,20.179167,36.6,2,34,14.8,0,14.8,57
8/11/08,0.021588,0.028,12,26,17.572727,30.2,5,28,9.3,0,9.3,39
8/12/08,0.019118,0.03,11,28,17.304167,38.4,21,36,7.7,0,7.7,32
8/13/08,0.034824,0.048,12,44,21.970833,32.4,7,30,15.6,0,15.6,58
8/14/08,0.041176,0.052,11,48,20.4,35.2,5,33,16.2,0,16.2,60
8/15/08,0.032765,0.043,12,40,19.054167,33.3,6,31,17.4,0,17.4,62
8/16/08,0.022059,0.032,11,30,16.791667,36.2,22,34,9,0,9,38
8/16/08,0.022059,0.032,11,30,16.791667,36.2,22,34,9.8,0,9.8,41
8/17/08,0.027765,0.038,12,35,16.670833,35.6,21,33,11.3,0,11.3,47
8/18/08,0.034529,0.042,12,39,22.463636,38.8,1,36,23.2,0,23.2,74
8/19/08,0.028294,0.038,8,35,17.2125,31.5,7,29,25,0,25,78
8/20/08,0.024412,0.036,12,33,15.6375,36.8,20,34,4.4,0,4.4,18
8/21/08,0.037235,0.053,13,49,24.666667,35.9,6,33,10.7,0,10.7,45
8/22/08,0.027357,0.035,10,32,19.513636,38.7,5,36,9.2,0,9.2,38
8/22/08,0.027357,0.035,10,32,19.513636,38.7,5,36,9.5,0,9.5,40
8/23/08,0.024941,0.035,10,32,13.266667,24.5,5,23,5.8,0,5.8,24
8/24/08,0.021882,0.03,11,28,14.845833,20.9,8,19,8.7,0,8.7,36
8/25/08,0.027118,0.035,12,32,16.690909,24.5,5,23,10.4,0,10.4,43
8/26/08,0.022824,0.035,11,32,16.454167,42.4,21,40,4.7,0,4.7,20
8/27/08,0.029059,0.038,11,35,17.758333,36.2,6,34,NA,NA,NA,NA
8/28/08,0.026235,0.032,19,30,16.475,30.4,6,28,6.7,0,6.7,28
