,ozone,discover,clothes,ozone.1,headache,smoke,cough,chest pain,ozone.2,shoes,lung cancer,traffic,copd,ozone.3,code red,haze,shortness of breath,inhaler,ozone.4,air pollution,coughing,respiratory infection,smog,ozone.5,power plants,lung disease,arrhythmia,code orange,ozone.6,sulfate,no2,heart murmur,chest tightness,ozone.7,cardiovascular disease,irregular heartbeat,o3,snoring,ozone.8,tailpipe,organic carbon,nitrogen dioxide,rapid heart rate,ozone.9,asthma,rapid breathing,inhaler use,bronchitis,ozone.10,difficulty breathing,soot,throat irritation,chronic obstructive pulmonary disease,ozone.11,wheezing,air pollutant,wildfires,respiratory illness,ozone.12,premature death,bronchiolitis,black carbon,smoggy,ozone.13,asthma attack,particulate matter,pm2.5,air pollution alert,ozone.14,childhood asthma,elemental carbon,fine inhalable particles,fine particles,ozone.15,fine particulates,industrial pollution,lung irritation,n02,ozone.16,nitrogen oxides,oxides of nitrogen,traffic emission,particle pollution,ozone.17,particulate matter pollution,pediatric asthma,pm5,rapid pulse,ozone.18,traffic exposure
2008-12-09,9.0,20.0,47.0,20.0,25.0,55.0,30.0,10.0,4.0,54.0,2.0,19.0,2.0,36.0,18.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,24.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,18.0,0.0,36.0,18.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0
2008-12-08,4.0,20.0,70.0,10.0,10.0,71.0,30.0,10.0,2.0,53.0,0.0,14.0,2.0,18.0,0.0,0.0,0.0,0.0,18.0,36.0,18.0,0.0,18.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,27.0,0.0,0.0,27.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0
2008-12-07,7.0,32.0,50.0,16.0,16.0,64.0,24.0,16.0,3.0,84.0,3.0,13.0,3.0,0.0,58.0,29.0,0.0,0.0,28.0,58.0,28.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,43.0,28.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-06,0.0,36.0,50.0,0.0,0.0,48.0,0.0,16.0,0.0,74.0,3.0,11.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,88.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-05,5.0,24.0,36.0,11.0,32.0,32.0,32.0,11.0,2.0,58.0,2.0,12.0,0.0,19.0,19.0,19.0,19.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0
2008-12-04,5.0,34.0,52.0,10.0,10.0,50.0,10.0,10.0,2.0,54.0,5.0,6.0,2.0,18.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,36.0,18.0,18.0,0.0,0.0,18.0,18.0,37.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,55.0,18.0,0.0,0.0,0.0,0.0,18.0,72.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0
2008-12-03,18.0,22.0,47.0,40.0,20.0,45.0,10.0,10.0,7.0,55.0,3.0,18.0,2.0,0.0,0.0,18.0,18.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,18.0,18.0,0.0,0.0,72.0,36.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,72.0,0.0,0.0,0.0,0.0,72.0,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,72.0,0.0,18.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-02,7.0,20.0,62.0,15.0,49.0,45.0,15.0,10.0,3.0,72.0,3.0,17.0,0.0,35.0,0.0,27.0,0.0,18.0,27.0,45.0,18.0,0.0,18.0,27.0,35.0,18.0,0.0,0.0,30.0,18.0,18.0,18.0,0.0,35.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,71.0,35.0,0.0,18.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0
2008-12-01,4.0,33.0,53.0,10.0,10.0,49.0,25.0,10.0,2.0,66.0,3.0,26.0,2.0,70.0,0.0,18.0,0.0,18.0,18.0,0.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,44.0,18.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,35.0,18.0,0.0,35.0,70.0,0.0,35.0,0.0,0.0,70.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0
2008-11-30,7.0,36.0,46.0,16.0,16.0,32.0,16.0,0.0,3.0,83.0,0.0,27.0,0.0,28.0,0.0,57.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,28.0,0.0,0.0,29.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0
2008-11-29,7.0,56.0,75.0,17.0,17.0,58.0,67.0,0.0,3.0,92.0,6.0,13.0,3.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,47.0,80.0,0.0,24.0,49.0,24.0,0.0,0.0,78.0,0.0,17.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,58.0,29.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,87.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0
2008-11-27,9.0,39.0,17.0,19.0,19.0,67.0,19.0,0.0,3.0,77.0,3.0,12.0,3.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0
2008-11-26,6.0,22.0,39.0,12.0,12.0,62.0,25.0,0.0,2.0,52.0,2.0,50.0,0.0,22.0,22.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,22.0,45.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0
2008-11-25,0.0,31.0,79.0,0.0,16.0,43.0,27.0,0.0,0.0,64.0,4.0,24.0,2.0,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-24,0.0,16.0,51.0,0.0,10.0,52.0,31.0,16.0,0.0,62.0,2.0,13.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-23,0.0,34.0,67.0,0.0,17.0,50.0,17.0,17.0,0.0,76.0,3.0,12.0,0.0,30.0,0.0,60.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,60.0,0.0,0.0,45.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0
2008-11-22,22.0,30.0,67.0,50.0,17.0,83.0,25.0,17.0,9.0,65.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,30.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,89.0,0.0,0.0,0.0,0.0,89.0,45.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-21,7.0,30.0,60.0,17.0,0.0,61.0,33.0,11.0,3.0,45.0,8.0,27.0,2.0,40.0,0.0,20.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0
2008-11-20,0.0,17.0,58.0,0.0,11.0,32.0,16.0,0.0,0.0,61.0,3.0,21.0,2.0,19.0,0.0,19.0,0.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,58.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0
2008-11-19,5.0,31.0,47.0,11.0,16.0,58.0,32.0,10.0,2.0,51.0,2.0,10.0,2.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,19.0,38.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,38.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0
2008-11-18,0.0,23.0,69.0,0.0,21.0,52.0,31.0,21.0,0.0,69.0,0.0,24.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,19.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,31.0,18.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0
2008-11-17,9.0,23.0,46.0,21.0,31.0,36.0,15.0,21.0,4.0,51.0,2.0,18.0,2.0,0.0,18.0,28.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,0.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,37.0,28.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-16,0.0,19.0,74.0,0.0,0.0,100.0,33.0,17.0,0.0,75.0,12.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-15,7.0,43.0,36.0,16.0,24.0,56.0,32.0,16.0,3.0,53.0,0.0,13.0,0.0,29.0,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,57.0,29.0,29.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,58.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0
2008-11-14,10.0,34.0,43.0,22.0,22.0,27.0,27.0,0.0,4.0,49.0,3.0,14.0,2.0,39.0,0.0,19.0,0.0,0.0,39.0,19.0,0.0,0.0,20.0,39.0,20.0,0.0,19.0,0.0,39.0,19.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,19.0,39.0,0.0,0.0,0.0,0.0,39.0,58.0,0.0,0.0,19.0,39.0,20.0,0.0,0.0,0.0,39.0,19.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0
2008-11-13,0.0,25.0,34.0,0.0,10.0,30.0,30.0,20.0,0.0,59.0,3.0,14.0,2.0,36.0,18.0,18.0,18.0,18.0,0.0,18.0,0.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,36.0,18.0,18.0,0.0,0.0,36.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,82.0,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0
2008-11-12,7.0,14.0,60.0,15.0,10.0,56.0,10.0,0.0,3.0,56.0,3.0,12.0,2.0,37.0,0.0,18.0,0.0,0.0,28.0,0.0,18.0,18.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,37.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,55.0,0.0,0.0,18.0,37.0,0.0,18.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0
2008-11-11,5.0,18.0,48.0,10.0,21.0,47.0,36.0,10.0,2.0,51.0,4.0,20.0,4.0,0.0,18.0,18.0,0.0,18.0,19.0,37.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,19.0,56.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,55.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-10,5.0,25.0,39.0,10.0,15.0,26.0,20.0,0.0,2.0,73.0,4.0,20.0,2.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,37.0,0.0,37.0,0.0,18.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0
2008-11-09,7.0,44.0,59.0,17.0,0.0,49.0,41.0,0.0,3.0,93.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,29.0,30.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,30.0,59.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-08,7.0,22.0,63.0,17.0,0.0,33.0,33.0,0.0,3.0,70.0,4.0,6.0,0.0,30.0,30.0,29.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0
2008-11-07,0.0,12.0,68.0,0.0,11.0,27.0,16.0,11.0,0.0,50.0,0.0,19.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-06,9.0,35.0,42.0,21.0,16.0,26.0,26.0,10.0,4.0,42.0,0.0,19.0,0.0,37.0,0.0,28.0,0.0,19.0,37.0,19.0,19.0,0.0,0.0,37.0,0.0,19.0,0.0,0.0,37.0,55.0,18.0,0.0,0.0,37.0,0.0,0.0,0.0,19.0,37.0,19.0,0.0,0.0,0.0,37.0,28.0,0.0,0.0,19.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0
2008-11-05,4.0,27.0,58.0,10.0,10.0,25.0,30.0,10.0,2.0,43.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,18.0,36.0,18.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-04,0.0,21.0,51.0,0.0,16.0,26.0,0.0,0.0,0.0,44.0,5.0,15.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
