date,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial
2017-05-13,0,0,0,0,0,False,0,0,0,0,0,False,0,31,30,0,0,False,0,11,0,0,1,False,0,0,0,0,46,False,0,32,0,16,0,False,0,14,86,28,1,False,0,0,10,0,24,False,0,0,31,31,0,False,0,0,0,0,0,False,0,11,38,11,0,False,0,0,23,0,0,False,0,0,0,False
2017-05-14,0,0,0,0,0,False,0,0,0,0,0,False,0,0,32,0,0,False,0,8,0,0,1,False,0,32,0,32,32,False,0,17,0,25,0,False,0,13,80,28,1,False,0,0,10,0,31,False,0,0,33,25,16,False,0,0,0,0,54,False,0,0,46,12,23,False,0,24,36,0,0,False,0,0,0,False
2017-05-15,0,0,0,0,0,False,18,18,0,0,0,False,27,0,0,0,27,False,0,10,0,0,1,False,27,55,0,0,41,False,14,28,28,49,0,False,0,12,81,22,2,False,0,0,0,9,43,False,0,14,46,37,0,False,45,0,0,0,0,False,10,0,15,10,0,False,0,20,20,0,0,False,0,0,0,False
2017-05-16,0,0,0,0,0,False,0,73,0,0,0,False,0,27,27,0,0,False,0,12,0,0,1,False,0,27,0,0,82,False,0,42,21,14,0,False,0,13,74,22,3,False,0,0,13,17,17,False,0,0,34,41,14,False,0,0,0,0,0,False,0,10,44,29,10,False,0,0,30,0,0,False,0,0,0,False
2017-05-17,0,0,0,0,0,False,0,56,0,0,0,False,0,54,0,0,0,False,0,13,0,0,1,False,0,0,0,0,74,False,0,50,14,14,0,False,0,15,67,23,2,False,0,0,9,9,26,False,0,0,61,42,0,False,0,0,0,0,0,False,0,0,39,0,10,False,0,0,60,0,0,False,0,0,0,False
2017-05-18,0,0,0,0,0,False,0,46,0,0,0,False,0,0,27,0,0,False,0,11,0,0,1,False,0,27,0,28,83,False,0,71,0,21,0,False,0,12,80,20,1,False,0,0,9,0,22,False,0,14,49,28,28,False,0,0,46,0,46,False,0,0,59,0,0,False,0,20,20,0,0,False,0,0,0,False
2017-05-19,55,0,0,0,0,False,0,38,0,0,0,False,28,0,0,0,28,False,0,16,0,0,2,False,29,0,0,29,28,False,15,22,0,15,0,False,0,11,79,26,2,False,9,0,9,9,13,False,15,0,38,39,14,False,48,0,48,0,0,False,10,0,71,20,10,False,21,21,21,0,0,False,61,0,0,False
2017-05-20,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,11,0,0,1,False,0,0,0,0,0,False,0,33,17,17,0,False,0,14,83,27,1,False,0,0,15,0,20,False,0,0,33,16,16,False,0,0,54,0,0,False,0,0,52,12,0,False,0,0,0,0,0,False,0,0,0,False
2017-05-21,0,0,0,0,0,False,0,22,0,0,0,False,0,32,32,0,0,False,0,8,0,0,1,False,0,64,0,0,0,False,0,42,17,25,0,False,0,15,81,26,1,False,0,0,10,10,25,False,0,0,16,43,16,False,0,0,0,0,0,False,0,17,52,12,46,False,0,0,0,0,24,False,0,0,0,False
2017-05-22,0,0,0,0,0,False,0,37,0,0,0,False,0,0,27,0,0,False,0,11,0,0,1,False,0,41,0,55,27,False,0,42,0,21,0,False,0,14,77,22,2,False,0,0,0,9,47,False,0,0,41,28,28,False,0,0,91,0,0,False,0,10,54,0,10,False,0,20,40,0,0,False,0,0,0,False
2017-05-23,0,51,0,0,0,False,0,36,0,0,0,False,0,0,0,0,26,False,0,12,0,0,1,False,0,26,0,0,26,False,0,27,0,21,0,False,0,12,81,25,1,False,0,0,13,0,42,False,0,0,54,36,13,False,0,0,0,0,0,False,0,9,47,0,0,False,0,19,20,0,0,False,0,0,0,False
2017-05-24,0,0,0,0,0,False,0,0,0,0,0,False,0,27,27,0,27,False,0,13,0,0,1,False,0,28,0,28,0,False,0,57,14,43,0,False,0,10,80,18,2,False,0,0,9,0,31,False,0,0,23,37,0,False,0,0,46,0,0,False,0,0,34,0,10,False,0,30,30,0,0,False,0,0,0,False
2017-05-25,0,54,0,0,0,False,0,39,0,0,0,False,0,0,28,0,28,False,0,16,0,0,0,False,0,29,0,28,28,False,0,15,0,44,0,False,0,16,80,23,2,False,0,9,0,9,27,False,0,15,53,50,14,False,0,0,48,0,0,False,0,0,50,10,0,False,0,21,0,0,0,False,0,0,0,False
2017-05-26,0,0,0,0,0,False,0,0,0,0,0,False,0,0,30,0,0,False,0,20,0,0,2,False,0,30,0,0,0,False,0,31,0,15,0,False,0,13,84,24,1,False,0,0,19,0,24,False,0,0,40,30,15,False,0,0,50,0,0,False,0,0,43,11,0,False,0,22,44,0,0,False,0,0,0,False
2017-05-27,0,0,0,0,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,10,0,0,0,False,0,0,0,33,0,False,0,43,0,43,0,False,0,14,93,25,1,False,0,0,0,0,42,False,0,0,34,17,0,False,0,0,0,0,0,False,0,12,60,0,12,False,0,25,25,0,0,False,0,0,0,False
2017-05-28,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,34,False,0,7,0,0,1,False,0,0,0,0,0,False,0,52,0,0,0,False,0,16,100,26,2,False,0,0,21,11,27,False,0,0,40,28,0,False,0,0,56,0,0,False,0,0,36,12,12,False,0,0,25,0,25,False,0,0,0,False
2017-05-29,0,0,0,0,0,False,0,21,0,0,0,False,0,32,32,0,0,False,0,12,0,0,0,False,0,0,0,0,0,False,0,33,16,33,0,False,0,15,86,26,1,False,0,0,0,10,25,False,0,16,16,27,16,False,0,0,0,0,53,False,0,11,46,0,11,False,0,0,23,0,0,False,0,0,0,False
2017-05-30,0,52,0,0,0,False,0,18,0,0,0,False,0,0,27,0,0,False,0,10,0,0,1,False,0,0,0,0,27,False,0,28,14,42,0,False,0,11,72,23,2,False,0,0,17,0,26,False,0,0,46,37,0,False,0,0,0,0,0,False,0,19,10,0,10,False,0,20,20,0,0,False,0,0,0,False
2017-05-31,0,0,0,0,0,False,0,0,0,0,0,False,0,0,27,0,0,False,0,10,0,0,2,False,0,27,0,0,55,False,0,35,14,14,0,False,0,12,74,23,2,False,0,0,9,0,39,False,0,14,32,46,0,False,0,0,0,0,0,False,0,10,34,10,10,False,0,30,40,0,0,False,0,0,0,False
2017-06-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,28,0,0,False,0,13,0,0,1,False,0,28,0,0,28,False,0,36,15,15,0,False,0,15,76,22,2,False,0,0,13,0,13,False,0,0,38,29,0,False,0,0,0,0,0,False,0,10,50,10,0,False,0,0,41,0,0,False,0,0,0,False
2017-06-02,0,0,0,0,0,False,0,19,0,0,0,False,0,0,29,0,0,False,0,11,0,0,1,False,0,29,0,0,28,False,0,37,15,0,0,False,0,13,70,17,2,False,0,0,18,0,27,False,0,0,43,36,14,False,0,0,48,0,0,False,0,10,41,10,20,False,0,0,63,0,0,False,0,0,0,False
2017-06-03,0,0,0,0,0,False,0,23,0,0,0,False,0,0,34,0,0,False,0,16,0,0,2,False,0,34,0,0,34,False,0,35,17,0,0,False,0,13,86,24,1,False,0,0,11,0,10,False,0,0,28,45,17,False,0,0,0,0,57,False,0,0,36,0,24,False,0,25,25,0,0,False,0,0,0,False
2017-06-04,0,0,0,0,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,9,0,0,1,False,0,0,0,0,33,False,0,51,0,0,0,False,0,15,80,25,1,False,0,0,0,0,26,False,0,0,17,33,17,False,0,0,0,0,0,False,0,12,29,12,23,False,0,24,48,0,0,False,0,0,0,False
2017-06-05,0,0,0,0,0,False,0,0,0,0,0,False,0,0,28,0,0,False,0,18,0,0,1,False,0,28,0,0,56,False,0,14,14,14,0,False,0,11,77,23,2,False,0,0,9,0,44,False,0,0,19,28,0,False,0,0,47,0,0,False,0,0,35,0,10,False,0,41,21,0,21,False,0,0,0,False
2017-06-06,0,0,0,0,0,False,0,19,0,0,0,False,0,0,0,0,0,False,0,14,0,0,1,False,0,28,0,28,42,False,0,72,14,14,0,False,0,11,77,24,1,False,0,0,17,0,39,False,0,0,33,28,23,False,0,0,46,0,0,False,0,10,45,0,40,False,0,0,41,0,0,False,0,0,0,False
2017-06-07,0,0,0,0,0,False,0,19,0,0,0,False,0,0,57,0,0,False,0,13,0,0,1,False,0,38,0,0,29,False,0,30,15,15,0,False,0,10,76,23,3,False,0,0,27,9,27,False,0,0,29,38,14,False,0,0,48,0,0,False,0,0,31,0,0,False,0,21,21,0,0,False,0,0,0,False
